SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT
C001019_000+0.000_000+0.532_U-1019,C001019A,56-4A-200,000+0.000,000+0.532,U-1019,3,0.532,1643.8,874.5016,,YELLOWSTONE,JACKSON ST,,Urban,0.6,2739.6666666666665,1457.5026666666668,187.84533639266763
C000531_005+0.056_006+0.020_U-5302,C000531A,41-2A-018,005+0.056,006+0.020,U-5302,10,0.966,3023.6,2920.7976,,RAVALLI,ROARING LION RD,S-531,Secondary,2.0,1511.8,1460.3988,187.4728181872035
C049014_005+0.948_013+0.155_L-49-14,C049014A,49-3-005,005+0.948,013+0.155,L-49-14,4,7.207,162.25,1169.33575,,SWEET GRASS,,,,0.8,202.8125,1461.6696874999998,187.309814970224
C000015_151+0.487_156+0.645_I-15,C000015A,22-1-002,151+0.487,156+0.645,I-15,56,5.147,3182.0,16377.754,,JEFFERSON,,I-15,Interstate,11.2,284.1071428571429,1462.2994642857145,187.22914519218892
C001821_000+0.611_001+0.132_U-1821,C001821A,47-1C-093,000+0.611,001+0.132,U-1821,10,0.521,5614.333333333333,2925.067666666667,,SILVER BOW,DEWEY BLVD,,Urban,2.0,2807.1666666666665,1462.5338333333334,187.1991419775999
C005205_001+0.692_002+0.546_U-5205,C005205A,07-2A-055,001+0.692,002+0.546,U-5205,20,0.852,6868.0,5851.536,,CASCADE,RIVER DR,,Urban,4.0,1717.0,1462.884,187.15433261503313
C000078_047+0.328_047+0.776_P-78,C000078A,48-2-019,047+0.328,047+0.776,P-78,9,0.448,5881.5,2634.9120000000003,,STILLWATER,3RD ST,MT-78,Primary,1.8,3267.5,1463.8400000000001,187.03210645508395
C007456_000+0.000_001+0.161_L-42-624,C007456A,42-4A-043,000+0.000,001+0.161,L-42-624,4,1.161,1008.75,1171.15875,,RICHLAND,,,,0.8,1260.9375,1463.9484375,187.01825262422204
C001218_002+0.935_006+0.902_L-16-701,C001218A,16-3A-027,002+0.935,006+0.902,L-16-701,52,3.967,3839.0,15229.313,,GALLATIN,BAXTER LN,,Urban,10.4,369.13461538461536,1464.357019230769,186.9660711955546
C000431_005+1.138_009+1.005_S-431,C000431A,50-4-011,005+1.138,009+1.005,S-431,5,3.924,373.25,1464.633,,TETON,,S-431,Secondary,1.0,373.25,1464.633,186.93084118220068
C002001_000+0.000_008+0.586_L-2-1,C002001A,103973M,000+0.000,008+0.586,L-2-1,2,8.586,68.25,585.9945,,BIG HORN,,,,0.4,170.625,1464.98625,186.8857668208218
C228964_000+0.000_000+0.263_R090E104ONA,C228964A,32-3-067,000+0.000,000+0.263,R090E104ONA,3,0.263,3343.0,879.2090000000001,,MISSOULA,,,,0.6,5571.666666666667,1465.3483333333336,186.8395878885749
C000007_038+0.606_043+0.223_N-7,C000007A,41-2-002,038+0.606,043+0.223,N-7,67,4.595,4274.5,19641.3275,,RAVALLI,,US-93,NI-NHS,13.4,318.9925373134328,1465.7707089552239,186.78574830326596
C053513_000+0.000_007+0.594_L-53-513,C053513A,53-4-031,000+0.000,007+0.594,L-53-513,2,7.594,77.25,586.6365000000001,,VALLEY,,,,0.4,193.125,1466.5912500000002,186.68124381160064
C000035_007+0.678_017+0.951_P-35,C000035A,31-1-006,007+0.678,017+0.951,P-35,64,10.237,1836.25,18797.69125,,SANDERS,,MT-135,Primary,12.8,143.45703125,1468.5696289062498,186.4297567675546
C000001_068+1.014_075+0.476_N-1,C000001A,27-6-003,068+1.014,075+0.476,N-1,31,6.462,1409.3333333333333,9107.112,,LINCOLN,,US-2,NI-NHS,6.2,227.31182795698922,1468.8890322580644,186.38921845058047
C000057_327+0.868_328+0.476_N-57,C000057A,11-5A-017,327+0.868,328+0.476,N-57,11,0.505,6401.8,3232.909,,DAWSON,,MT-200/MT-3/US-87,NI-NHS,2.2,2909.9090909090905,1469.5040909090908,186.3112055331784
C000043_001+0.342_001+0.852_N-43,C000043A,14-6A-016,001+0.342,001+0.852,N-43,5,0.511,2876.0,1469.636,,FERGUS,1ST AVE N,,NI-NHS,1.0,2876.0,1469.636,186.2944829285688
C000086_030+0.966_033+0.985_P-86,C000086A,34-1-006,030+0.966,033+0.985,P-86,4,3.008,391.0,1176.128,,PARK,ROUSE AVE,MT-86,Primary,0.8,488.75,1470.1599999999999,186.2280831427941
C000003_023+0.975_024+0.455_P-3,C000003A,50-4-018,023+0.975,024+0.455,P-3,2,0.492,1195.75,588.309,,TETON,,MT-200/US-89,NI-NHS,0.4,2989.375,1470.7724999999998,186.1505288637163
C000006_068+0.483_073+0.869_P-6,C000006A,45-4-003,068+0.483,073+0.869,P-6,45,5.409,2447.25,13237.17525,,SANDERS,,MT-200,Primary,9.0,271.9166666666667,1470.79725,186.1473963955332
C000263_010+0.511_011+0.602_S-263,C000263A,32-3-011,010+0.511,011+0.602,S-263,7,1.034,1992.0,2059.728,,MISSOULA,MULLAN RD,,Urban,1.4,1422.857142857143,1471.2342857142858,186.09210060672774
C003950_000+0.000_000+0.968_L-7-1043,C003950A,07-2A-145,000+0.000,000+0.968,L-7-1043,2,0.968,608.25,588.786,,CASCADE,,,,0.4,1520.625,1471.9649999999997,185.99972058656977
C056601_000+0.000_002+0.980_L-56-601,C056601A,56-4-062,000+0.000,002+0.980,L-56-601,10,2.98,988.25,2944.985,,YELLOWSTONE,,,,2.0,494.125,1472.4925,185.93308876833677
C000083_082+0.648_088+0.366_P-83,C000083A,15-7-011,082+0.648,088+0.366,P-83,51,5.688,2642.25,15029.117999999999,,FLATHEAD,,MT-83,Primary,10.2,259.04411764705884,1473.4429411764706,185.81315303231656
C005945_000+0.131_000+0.264_L-32-2260,C005945A,32-3A-265,000+0.131,000+0.264,L-32-2260,3,0.133,6648.6,884.2638000000001,,MISSOULA,,,,0.6,11081.000000000002,1473.7730000000001,185.77153924872425
C005802_001+0.861_002+0.104_U-5802,C005802A,25-7C-029,001+0.861,002+0.104,U-5802,14,0.243,16988.0,4128.084,,LEWIS AND CLARK,CUSTER AVE,,Urban,2.8,6067.142857142858,1474.3157142857144,185.70315439244658
C001279_003+0.018_003+0.556_L-56-2391,C001279A,56-4A-102,003+0.018,003+0.556,L-56-2391,9,0.538,4941.25,2658.3925000000004,,YELLOWSTONE,,,,1.8,2745.1388888888887,1476.8847222222223,185.38012790954616
C078326_000+0.000_006+0.503_L-33-109,C078326A,33-3-023,000+0.000,006+0.503,L-33-109,7,6.503,318.25,2069.57975,,MUSSELSHELL,,,,1.4,227.32142857142858,1478.27125,185.2062527179705
C034204_000+0.000_003+0.678_L-34-204,C034204A,34-3-007,000+0.000,003+0.678,L-34-204,3,3.678,241.25,887.3175,,PARK,,,,0.6,402.08333333333337,1478.8625,185.13220716138935
C001028_001+0.177_002+0.085_U-1028,C001028A,56-4A-321,001+0.177,002+0.085,U-1028,9,0.909,2932.25,2665.41525,,YELLOWSTONE,HARDIN RD,,Urban,1.8,1629.0277777777778,1480.7862499999999,184.89169433684984
C002903_002+0.026_003+0.303_L-25-49,C002903A,25-7B-075,002+0.026,003+0.303,L-25-49,12,1.277,2784.8,3556.1896,,LEWIS AND CLARK,,,,2.4,1160.3333333333335,1481.7456666666667,184.77197866832083
C001020_003+0.899_004+0.255_N-113,C001020A,56-4A-234,003+0.899,004+0.255,N-113,12,0.356,9990.75,3556.707,,YELLOWSTONE,LAUREL RD,BR I-90,NI-NHS,2.4,4162.8125,1481.96125,184.74509958557292
C002302_000+0.000_013+0.721_L-5-303,C002302A,05-1-011,000+0.000,013+0.721,L-5-303,9,13.721,194.6,2670.1066,,CARBON,,,,1.8,108.1111111111111,1483.3925555555556,184.56684152002705
C000090_153+0.130_154+0.279_I-90,C000090A,20-1-008,153+0.130,154+0.279,I-90,34,1.157,8721.0,10090.197,,GRANITE,,I-90,Interstate,6.8,1282.5,1483.8525,184.50963199725723
C229134_000+0.000_000+0.269_R090E446OFY,C229134A,56-4-068,000+0.000,000+0.269,R090E446OFY,2,0.269,2208.75,594.1537500000001,,YELLOWSTONE,,,,0.4,5521.875,1485.384375,184.31934745052786
C000060_091+0.708_092+0.198_N-60,C000060A,07-2A-015,091+0.708,092+0.198,N-60,49,0.49,29709.5,14557.654999999999,,CASCADE,,US-89,Primary,9.8,3031.581632653061,1485.4749999999997,184.30810260233943
C000053_001+0.516_001+0.584_N-53,C000053A,56-4A-025,001+0.516,001+0.584,N-53,3,0.068,13111.0,891.5480000000001,,YELLOWSTONE,27TH ST,MT-3,NI-NHS,0.6,21851.666666666668,1485.9133333333336,184.2537330888814
C000214_027+0.388_032+0.673_S-214,C000214A,51-1-004,027+0.388,032+0.673,S-214,1,5.287,56.25,297.39375,,TOOLE,SANTA RITA N,S-214,Secondary,0.2,281.25,1486.96875,184.12295397143362
C000024_000+1.080_000+1.777_N-24,C000024A,32-3B-006,000+1.080,000+1.777,N-24,17,0.698,7247.75,5058.929499999999,,MISSOULA,,MT-200,NI-NHS,3.4,2131.6911764705883,1487.9204411764704,184.00518679394813
C006724_001+0.577_001+0.824_U-6724,C006724A,15-7B-061,001+0.577,001+0.824,U-6724,2,0.246,2420.0,595.3199999999999,,FLATHEAD,3RD AVE EN/E,,Urban,0.4,6050.0,1488.2999999999997,183.9582602386684
C022926_000+0.000_001+0.807_X-22926,C022926A,22-2-024,000+0.000,001+0.807,X-22926,12,1.807,1979.0,3576.053,,JEFFERSON,,,,2.4,824.5833333333334,1490.0220833333333,183.74565167566146
C000239_000+0.000_000+0.419_S-239,C000239A,23-4-013,000+0.000,000+0.419,S-239,1,0.419,712.0,298.328,,JUDITH BASIN,HOBSON RD,S-239,Secondary,0.2,3560.0,1491.6399999999999,183.54635080395414
C032758_003+0.283_003+0.726_N-132,C032758A,32-3A-334,003+0.283,003+0.726,N-132,22,0.443,14825.75,6567.80725,,MISSOULA,OLD HWY 10 W,,NI-NHS,4.4,3369.488636363636,1492.6834659090907,183.41804204715731
C000416_002+0.598_013+0.367_S-416,C000416A,56-4-011,002+0.598,013+0.367,S-416,27,10.773,748.3333333333334,8061.795,,YELLOWSTONE,S BILLINGS BLVD,,Urban,5.4,138.58024691358025,1492.925,183.38836760936428
C015175_000+0.000_011+0.625_L-15-175,C015175A,15-2-002,000+0.000,011+0.625,L-15-175,21,11.625,539.75,6274.59375,,FLATHEAD,,,,4.2,128.51190476190476,1493.950892857143,183.2624352127152
C000024_028+0.073_029+0.420_N-24,C000024A,W-132,028+0.073,029+0.420,N-24,14,1.344,3114.5,4185.888,,MISSOULA,,MT-200,NI-NHS,2.8,1112.3214285714287,1494.96,183.13873194815253
C000001_224+0.071_224+0.216_N-1,C000001A,18-4-006,224+0.071,224+0.216,N-1,1,0.145,2062.5,299.0625,,GLACIER,,US-2,NI-NHS,0.2,10312.5,1495.3125,183.09555943203185
C005207_000+0.000_001+0.573_U-5207,C005207A,07-2A-071,000+0.000,001+0.573,U-5207,11,1.573,2091.5,3289.9294999999997,,CASCADE,LOWER RIVER RD,,Urban,2.2,950.6818181818181,1495.4224999999997,183.08209132416437
C000029_084+0.461_084+0.830_N-29,C000029A,47-1C-104,084+0.461,084+0.830,N-29,12,0.369,9727.0,3589.263,,SILVER BOW,MAIN ST,MT-287,Primary,2.4,4052.916666666667,1495.5262500000001,183.06939026527294
C000069_000+0.613_004+0.259_P-69,C000069A,22-3-017,000+0.613,004+0.259,P-69,19,3.594,1581.6,5684.270399999999,,JEFFERSON,LEGION ST,MT-2/MT-69,Primary,3.8,416.2105263157895,1495.8606315789473,183.0284673139755
C004335_000+0.000_000+0.632_L-25-2443,C004335A,25-7C-083,000+0.000,000+0.632,L-25-2443,9,0.632,4261.2,2693.0784,,LEWIS AND CLARK,,,,1.8,2367.333333333333,1496.1546666666666,182.9924972417358
C027005_000+0.000_001+0.700_L-27-5,C027005A,27-3A-009,000+0.000,001+0.700,L-27-5,3,1.7,528.5,898.4499999999999,,LINCOLN,,,,0.6,880.8333333333334,1497.4166666666665,182.8382739472715
C000001_054+0.590_055+0.622_N-1,C000001A,27-6-001,054+0.590,055+0.622,N-1,6,1.026,1752.0,1797.5520000000001,,LINCOLN,,US-2,NI-NHS,1.2,1460.0,1497.9600000000003,182.77195566851594
C000020_050+0.012_050+0.379_N-20,C000020A,42-4A-051,050+0.012,050+0.379,N-20,7,0.367,5717.0,2098.139,,RICHLAND,,MT-16,NI-NHS,1.4,4083.571428571429,1498.6707142857144,182.68527976387367
C000007_031+0.008_033+0.549_N-7,C000007A,41-2-009,031+0.008,033+0.549,N-7,42,2.544,4949.75,12592.164,,RAVALLI,,US-93,NI-NHS,8.4,589.2559523809524,1499.067142857143,182.6369686092847
C000061_045+0.163_053+0.250_N-61,C000061A,14-7-004,045+0.163,053+0.250,N-61,14,8.092,519.0,4199.7480000000005,,FERGUS,MAIN ST,US-87,NI-NHS,2.8,185.35714285714286,1499.9100000000003,182.53433786907888
C081064_003+0.685_007+0.195_X-81064,C081064A,16-4-005,003+0.685,007+0.195,X-81064,40,3.56,3371.25,12001.65,,GALLATIN,,,,8.0,421.40625,1500.20625,182.4982922936164
C005201_001+0.022_001+0.290_N-122,C005201A,07-2A-036,001+0.022,001+0.290,N-122,11,0.268,12316.0,3300.688,,CASCADE,6TH ST SW/NW,,NI-NHS,2.2,5598.181818181818,1500.3127272727272,182.48534038026688
C081003_016+0.153_021+0.743_X-81003,C081003A,25-5-009,016+0.153,021+0.743,X-81003,6,5.491,328.0,1801.0479999999998,,LEWIS AND CLARK,,,,1.2,273.33333333333337,1500.8733333333332,182.41717847378425
C000205_020+0.433_021+0.140_N-205,C000205A,16-3-017,020+0.433,021+0.140,N-205,19,0.696,8202.4,5708.8704,,GALLATIN,FRONTAGE RD,S-205,Secondary,3.8,2158.5263157894738,1502.3343157894737,182.23978234121387
C105208_000+0.464_001+0.586_L-56-1198,C105208A,56-4B-025,000+0.464,001+0.586,L-56-1198,5,1.122,1339.5,1502.919,,YELLOWSTONE,,,,1.0,1339.5,1502.919,182.16888515828873
C000057_104+0.655_112+0.985_N-57,C000057A,14-7-005,104+0.655,112+0.985,N-57,33,8.292,1196.25,9919.305,,FERGUS,,MT-200/MT-3/US-87,NI-NHS,6.6,181.25,1502.9250000000002,182.16815790089998
C000263_011+0.602_014+0.709_S-263,C000263A,32-3-017,011+0.602,014+0.709,S-263,20,3.09,1947.5,6017.775,,MISSOULA,MULLAN RD,,Urban,4.0,486.875,1504.44375,181.98425744612263
C000005_160+0.608_163+0.396_N-5,C000005A,27-2-001,160+0.608,163+0.396,N-5,21,2.79,2265.75,6321.4425,,LINCOLN,,MT-200/US-93,NI-NHS,4.2,539.4642857142857,1505.1053571428572,181.90426166108173
C002501_000+0.000_001+0.042_L-48-926,C002501A,48-2-023,000+0.000,001+0.042,L-48-926,1,1.042,289.0,301.13800000000003,,STILLWATER,,,,0.2,1445.0,1505.69,181.83363023810352
C000322_009+0.601_017+0.333_S-322,C000322A,13-2-004,009+0.601,017+0.333,S-322,2,7.633,79.0,603.007,,FALLON,101 RD,S-322,Secondary,0.4,197.5,1507.5174999999997,181.61320098321255
C000057_325+0.052_325+0.648_N-57,C000057A,11-5A-007,325+0.052,325+0.648,N-57,4,0.596,2024.0,1206.3039999999999,,DAWSON,,MT-200/MT-3/US-87,NI-NHS,0.8,2530.0,1507.8799999999997,181.5695404894356
C016239_000+0.000_004+0.089_L-16-239,C016239A,060106J,000+0.000,004+0.089,L-16-239,18,4.089,1328.0,5430.192000000001,,GALLATIN,,,,3.6,368.88888888888886,1508.386666666667,181.5085513307
C000243_000+0.000_005+0.249_S-243,C000243A,36-4-005,000+0.000,005+0.249,S-243,3,5.264,172.0,905.408,,PHILLIPS,,S-243,Secondary,0.6,286.6666666666667,1509.0133333333333,181.43317402533012
C001010_001+0.416_002+0.020_N-111,C001010A,56-4A-047,001+0.416,002+0.020,N-111,57,0.604,28496.75,17212.037,,YELLOWSTONE,KING AVE W,,NI-NHS,11.4,2499.714912280702,1509.8278070175438,181.33530025124833
C000078_029+1.018_032+0.768_P-78,C000078A,48-2-004,029+1.018,032+0.768,P-78,18,2.864,1898.0,5435.871999999999,,STILLWATER,3RD ST,MT-78,Primary,3.6,527.2222222222222,1509.9644444444443,181.3188911305411
C010407_000+0.000_000+0.281_U-10407,C010407A,42-4A-028,000+0.000,000+0.281,U-10407,2,0.281,2149.8,604.0938000000001,,RICHLAND,9TH AVE SE,,Urban,0.4,5374.5,1510.2345000000003,181.2864682360323
C000363_002+0.060_010+0.251_S-363,C000363A,36-3-008,002+0.060,010+0.251,S-363,4,8.1,149.25,1208.925,,PHILLIPS,,S-363,Secondary,0.8,186.5625,1511.1562499999998,181.17589012599467
C001008_000+0.000_000+0.505_U-1008,C001008A,56-4A-059,000+0.000,000+0.505,U-1008,20,0.505,11970.0,6044.85,,YELLOWSTONE,CENTRAL AVE,,Urban,4.0,2992.5,1511.2125,181.16914643917394
C008122_000+0.758_001+0.265_U-8122,C008122A,32-3A-179,000+0.758,001+0.265,U-8122,21,0.507,12519.75,6347.51325,,MISSOULA,39TH ST SW,,Urban,4.2,2980.892857142857,1511.3126785714285,181.15713749718955
C000426_014+0.350_016+0.914_S-426,C000426A,14-6-008,014+0.350,016+0.914,S-426,1,2.562,118.0,302.316,,FERGUS,INDIAN BUTTE RD,S-426,Secondary,0.2,590.0,1511.5799999999997,181.1251000365248
C000610_000+0.000_000+0.330_L-16-611,C000610A,16-3-036,000+0.000,000+0.330,L-16-611,1,0.33,916.5,302.445,,GALLATIN,,,,0.2,4582.5,1512.225,181.04784586500693
C000373_000+0.000_002+0.033_S-373,C000373A,41-2A-005,000+0.000,002+0.033,S-373,36,2.023,5382.4,10888.5952,,RAVALLI,WOODSIDE CUTOFF RD,S-373,Secondary,7.2,747.5555555555555,1512.3048888888889,181.03828184696528
C000060_094+0.462_095+0.719_N-60,C000060A,07-2A-008,094+0.462,095+0.719,N-60,112,1.254,27023.5,33887.469,,CASCADE,,US-89,Primary,22.4,1206.40625,1512.8334375,180.97503130658436
C000020_063+0.599_063+0.736_N-20,C000020A,42-2-013,063+0.599,063+0.736,N-20,2,0.137,4417.25,605.1632500000001,,RICHLAND,,MT-16,NI-NHS,0.4,11043.125,1512.9081250000002,180.96609714037336
C001976_000+0.540_001+0.189_L-47-1029,C001976A,47-1C-117,000+0.540,001+0.189,L-47-1029,5,0.649,2332.2,1513.5978,,SILVER BOW,,,,1.0,2332.2,1513.5978,180.8836394405503
C066245_000+0.258_000+0.390_U-2513,C066245A,15-4A-062,000+0.258,000+0.390,U-2513,1,0.132,2294.25,302.841,,FLATHEAD,3RD ST W,,Urban,0.2,11471.25,1514.205,180.81110464779218
C000098_000+0.728_001+0.117_N-98,C000098A,11-5A-011,000+0.728,001+0.117,N-98,3,0.376,2417.0,908.792,,DAWSON,W TOWNE ST,BR I-94,NI-NHS,0.6,4028.3333333333335,1514.6533333333334,180.75758504468138
C000009_064+0.109_064+0.517_P-9,C000009A,50-3-015,064+0.109,064+0.517,P-9,1,0.408,743.0,303.144,,TETON,,US-287,Primary,0.2,3715.0,1515.72,180.63037943235565
C025024_000+0.031_000+0.303_X-25024,C025024A,25-7B-020,000+0.031,000+0.303,X-25024,2,0.272,2229.25,606.356,,LEWIS AND CLARK,W MAIN ST,,Urban,0.4,5573.125,1515.8899999999999,180.61012257697467
C000052_030+0.699_033+0.562_P-52,C000052A,15-7-008,030+0.699,033+0.562,P-52,93,2.898,9735.25,28212.754500000003,,FLATHEAD,S SHORE RD,MT-35,Primary,18.6,523.4005376344086,1516.8147580645161,180.50000981172215
C005808_000+0.329_000+0.700_U-5808,C005808A,25-7C-113,000+0.329,000+0.700,U-5808,8,0.371,6544.0,2427.824,,LEWIS AND CLARK,11TH AVE,,Urban,1.6,4090.0,1517.3899999999999,180.4315823309829
C005215_002+0.010_003+0.023_U-5215,C005215A,07-2A-112,002+0.010,003+0.023,U-5215,6,1.013,1803.0,1826.4389999999999,,CASCADE,13TH ST S,,Urban,1.2,1502.5,1522.0325,179.88123033720382
C000226_000+0.000_002+0.694_S-226,C000226A,07-2A-074,000+0.000,002+0.694,S-226,6,2.679,682.0,1827.078,,CASCADE,LOWER RIVER RD,S-226,Secondary,1.2,568.3333333333334,1522.565,179.81831889818176
C000005_156+0.906_159+0.664_N-5,C000005A,27-2-001,156+0.906,159+0.664,N-5,20,2.688,2265.75,6090.336,,LINCOLN,,MT-200/US-93,NI-NHS,4.0,566.4375,1522.584,179.81607498384992
C000517_006+0.313_012+0.303_S-517,C000517A,46-2-016,006+0.313,012+0.303,S-517,5,5.984,254.5,1522.9279999999999,,SHERIDAN,COALRIDGE HWY,S-517,Secondary,1.0,254.5,1522.9279999999999,179.77545800800178
C003793_000+0.000_002+0.558_L-7-975,C003793A,07-2A-218,000+0.000,002+0.558,L-7-975,9,2.558,1071.8,2741.6643999999997,,CASCADE,,,,1.8,595.4444444444445,1523.1468888888887,179.74962277796595
C226534_000+0.000_002+0.819_L-41-62,C226534A,41-1-010,000+0.000,002+0.819,L-41-62,2,2.819,216.25,609.60875,,RAVALLI,,,,0.4,540.625,1524.021875,179.6464231940307
C000086_004+0.309_009+0.534_P-86,C000086A,16-3-005,004+0.309,009+0.534,P-86,38,5.211,2224.25,11590.56675,,GALLATIN,ROUSE AVE,MT-86,Primary,7.6,292.6644736842105,1525.074572368421,179.5224205253291
C000043_014+0.852_024+0.803_N-43,C000043A,14-4-002,014+0.852,024+0.803,N-43,15,9.966,459.25,4576.885499999999,,FERGUS,1ST AVE N,,NI-NHS,3.0,153.08333333333334,1525.6284999999998,179.4572392382616
C000008_036+0.833_040+0.344_N-8,C000008A,25-7C-004,036+0.833,040+0.344,N-8,79,3.565,6764.25,24114.55125,,LEWIS AND CLARK,,US-12,NI-NHS,15.8,428.1170886075949,1526.2374208860758,179.3856414254742
C561029_001+0.929_003+0.107_L-56-986,C561029A,56-4A-329,001+0.929,003+0.107,L-56-986,25,1.178,6478.6,7631.7908,,YELLOWSTONE,,,,5.0,1295.72,1526.35816,179.37145152957424
C079008_000+0.378_000+0.743_L-56-2383,C079008A,56-4A-387,000+0.378,000+0.743,L-56-2383,12,0.364,10065.75,3663.933,,YELLOWSTONE,,,,2.4,4194.0625,1526.63875,179.33848378551252
C014001_012+0.714_035+0.333_L-14-1,C014001A,14-1-002,012+0.714,035+0.333,L-14-1,1,22.619,13.5,305.3565,,FERGUS,,,,0.2,67.5,1526.7824999999998,179.32159866464946
C005802_000+0.000_000+0.356_U-5802,C005802A,25-7C-025,000+0.000,000+0.356,U-5802,10,0.356,8577.8,3053.6967999999997,,LEWIS AND CLARK,CUSTER AVE,,Urban,2.0,4288.9,1526.8483999999999,179.31385900080855
C000248_009+0.924_011+0.709_S-248,C000248A,10-1-001,009+0.924,011+0.709,S-248,1,1.792,170.5,305.536,,VALLEY,,S-248,Secondary,0.2,852.5,1527.6799999999998,179.21624863401377
C000003_034+0.193_039+0.120_P-3,C000003A,50-3-001,034+0.193,039+0.120,P-3,17,4.926,1054.8,5195.9448,,TETON,,MT-200/US-89,NI-NHS,3.4,310.2352941176471,1528.2190588235296,179.15303250044425
C000005_084+0.551_086+0.880_N-5,C000005A,24-2-005,084+0.551,086+0.880,N-5,46,2.426,5795.5,14059.883000000002,,LAKE,,MT-200/US-93,NI-NHS,9.2,629.9456521739131,1528.2481521739132,179.14962195357762
C000001_120+0.835_120+0.904_N-1,C000001A,15-7C-005,120+0.835,120+0.904,N-1,5,0.069,22148.75,1528.26375,,FLATHEAD,,US-2,NI-NHS,1.0,22148.75,1528.26375,179.14779350960208
C000005_103+0.552_104+0.088_N-5,C000005A,15-7-003,103+0.552,104+0.088,N-5,23,0.563,12491.75,7032.85525,,FLATHEAD,,MT-200/US-93,NI-NHS,4.6,2715.597826086957,1528.8815760869566,179.07539929543788
C000029_058+0.360_059+0.882_P-29,C000029A,29-1-015,058+0.360,059+0.882,P-29,2,1.522,402.0,611.844,,SILVER BOW,MAIN ST,MT-287,Primary,0.4,1005.0,1529.6100000000001,178.99012082374603
C001012_002+0.469_002+0.965_U-1012,C001012A,56-4A-291,002+0.469,002+0.965,U-1012,5,0.496,3085.75,1530.532,,YELLOWSTONE,WICKS LN,,Urban,1.0,3085.75,1530.532,178.88229629515106
C000055_000+0.000_002+0.149_N-55,C000055A,29-1-016,000+0.000,002+0.149,N-55,13,2.11,1886.0,3979.4599999999996,,JEFFERSON,,MT-55,NI-NHS,2.6,725.3846153846154,1530.5615384615382,178.8788440276687
C006906_001+0.749_002+0.182_U-6906,C006906A,56-4B-016,001+0.749,002+0.182,U-6906,2,0.433,1414.2,612.3486,,YELLOWSTONE,YARD OFFICE RD,,Urban,0.4,3535.5,1530.8715,178.8426257286847
C006222_001+0.315_001+0.931_L-32-829,C006222A,32-3A-315,001+0.315,001+0.931,L-32-829,7,0.616,3480.0,2143.68,,MISSOULA,,,,1.4,2485.714285714286,1531.2,178.8042572578436
C115312_000+0.000_000+0.942_L-15-312,C115312A,059256V,000+0.000,000+0.942,L-15-312,3,0.942,976.0,919.3919999999999,,FLATHEAD,,,,0.6,1626.6666666666667,1532.32,178.67356603921513
C041318_000+0.000_001+0.363_L-41-318,C041318A,41-2A-031,000+0.000,001+0.363,L-41-318,12,1.363,2698.6666666666665,3678.2826666666665,,RAVALLI,,,,2.4,1124.4444444444443,1532.6177777777777,178.63885091440434
C000234_006+0.248_020+0.978_S-234,C000234A,21-4-014,006+0.248,020+0.978,S-234,25,14.673,522.75,7670.31075,,HILL,5TH AVE,,Urban,5.0,104.55,1534.06215,178.47065629851448
C000069_038+0.171_038+0.398_P-69,C000069A,22-2-010,038+0.171,038+0.398,P-69,3,0.227,4054.8,920.4396,,JEFFERSON,LEGION ST,MT-2/MT-69,Primary,0.6,6758.000000000001,1534.066,178.47020839599475
C000409_026+0.464_034+0.870_S-409,C000409A,26-1-004,026+0.464,034+0.870,S-409,1,8.406,36.5,306.819,,LIBERTY,,S-409,Secondary,0.2,182.5,1534.095,178.46683465705198
C000288_006+0.127_007+0.757_S-288,C000288A,16-3-009,006+0.127,007+0.757,S-288,9,1.633,1692.0,2763.036,,GALLATIN,CHURCHILL RD,S-288,Secondary,1.8,940.0,1535.02,178.3592908973239
C000280_014+0.708_015+0.442_S-280,C000280A,25-7A-007,014+0.708,015+0.442,S-280,1,0.556,552.3333333333334,307.0973333333334,,LEWIS AND CLARK,YORK RD,,Urban,0.2,2761.6666666666665,1535.486666666667,178.30508376055155
C056333_000+0.000_004+0.954_L-56-333,C056333A,56-4A-318,000+0.000,004+0.954,L-56-333,15,4.954,930.8,4611.1831999999995,,YELLOWSTONE,,,,3.0,310.26666666666665,1537.0610666666664,178.12244721476918
C000531_002+0.569_005+0.056_S-531,C000531A,41-2A-011,002+0.569,005+0.056,S-531,11,2.487,1359.8,3381.8226,,RAVALLI,ROARING LION RD,S-531,Secondary,2.2,618.090909090909,1537.1920909090907,178.10726475394137
C000085_006+0.550_006+0.656_N-85,C000085A,16-3-037,006+0.550,006+0.656,N-85,10,0.106,29017.0,3075.802,,GALLATIN,JACKRABBIT LN,MT-85,NI-NHS,2.0,14508.5,1537.901,178.02516463232038
