YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU
2023.0,U-6710,A,0.504,C006710,A,C006710A,000+0.951,001+0.455,0.951,1.455,15-7B-081,,,E,4097.0,13.0,,4.0,28.0,1.0,3.0,,1.0,7.0,0.0,UMA_UC,8090.0,10.0,117.0,10.0,10.0,12.0,12.0,,2.0,,FLATHEAD,,,0.733,0.0
2023.0,U-6710,A,0.538,C006710,A,C006710A,000+0.413,000+0.951,0.413,0.951,15-7B-066,,,E,3615.0,13.0,,4.0,28.0,1.0,4.0,,1.0,8.0,0.0,UMA_UC,8090.0,10.0,117.0,10.0,10.0,11.0,11.0,,2.0,,FLATHEAD,,,0.733,0.0
2023.0,U-6710,A,0.413,C006710,A,C006710A,000+0.000,000+0.413,0.0,0.413,15-7B-065,,,E,3705.0,13.0,,4.0,28.0,1.0,4.0,,1.0,8.0,0.0,UMA_UC,8090.0,10.0,117.0,10.0,10.0,12.0,12.0,,2.0,,FLATHEAD,JCT U-6728(WHITEFISH STAGE RD),ENT U-6710A/,0.0,1.111
2023.0,U-6708,A,0.437,C006708,A,C006708A,000+0.000,000+0.437,0.0,0.437,15-7B-047,,,E,7007.0,30.0,,5.0,129.0,16.0,4.0,,1.0,18.0,2.0,UMA_UC,8089.0,17.0,95.0,51.0,51.0,74.0,74.0,,2.0,,FLATHEAD,JCT N-1 (LA SALLE RD)/U-6737,ENT U-6708A/,1.738,0.158
2023.0,U-6704,A,0.592,C006704,A,C006704A,000+0.808,001+0.399,0.808,1.399,15-7B-076,,,E,356.0,5.0,,14.0,26.0,6.0,14.0,,39.0,73.0,17.0,UMA_UC,9051.0,10.0,113.0,14.0,14.0,20.0,20.0,,2.0,,FLATHEAD,,,0.331,0.111
2023.0,U-6702,A,0.375,C006702,A,C006702A,000+0.213,000+0.588,0.213,0.588,15-7B-082,,,E,1521.0,21.0,,6.0,169.0,10.0,14.0,,4.0,111.0,7.0,UMA_UC,9049.0,10.0,114.0,18.0,18.0,21.0,21.0,,2.0,,FLATHEAD,,,3.284,1.194
2023.0,U-6701,A,0.26,C006701,A,C006701A,000+0.911,001+0.171,0.911,1.171,15-7C-015,,,E,12335.0,30.0,,27.0,87.0,29.0,2.0,,2.0,7.0,2.0,UMA_UC,8088.0,10.0,107.0,41.0,41.0,51.0,51.0,,2.0,,FLATHEAD,JCT U-6702(TWO MILE DR),BEGIN 2 LANES/JCT U-6702(TWO MILE DR),2.338,0.078
2023.0,U-6701,A,0.298,C006701,A,C006701A,000+0.480,000+0.778,0.48,0.778,15-7B-037,,,E,11111.0,30.0,,27.0,87.0,29.0,3.0,,2.0,8.0,3.0,UMA_UC,8088.0,10.0,107.0,40.0,40.0,50.0,50.0,,3.0,,FLATHEAD,,BEGIN 3 LANES,1.449,0.225
2023.0,U-6701,A,0.038,C006701,A,C006701A,000+0.415,000+0.453,0.415,0.453,15-7B-038,,,E,9656.0,30.0,,27.0,87.0,29.0,3.0,,3.0,9.0,3.0,UMA_UC,8088.0,10.0,107.0,38.0,38.0,49.0,49.0,,2.0,,FLATHEAD,JCT THREE MILE DR,JCT THREE MILE DR,0.56,0.373
2023.0,U-6701,A,0.415,C006701,A,C006701A,000+0.000,000+0.415,0.0,0.415,15-7B-038,,,E,9656.0,30.0,,27.0,87.0,29.0,3.0,,3.0,9.0,3.0,UMA_UC,8088.0,10.0,107.0,38.0,38.0,49.0,49.0,,2.0,,FLATHEAD,JCT N-5,ENT U-6701A/,0.56,0.373
2023.0,L-32-4588,A,0.386,C006638,A,C006638A,000+0.000,000+0.386,0.0,0.386,32-3A-231,,,E,3769.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT N ORANGE ST,ENT L-32-4588A/,0.0,0.0
2023.0,U-6718,A,0.072,C006718,A,C006718A,000+0.491,000+0.563,0.491,0.563,15-7C-087,,,E,2208.0,12.0,,1.0,19.0,2.0,5.0,,0.0,9.0,1.0,UMA_UC,8093.0,10.0,107.0,5.0,5.0,7.0,7.0,,2.0,,FLATHEAD,JCT N-5(MAIN ST),JCT N-5(MAIN ST),1.951,0.0
2023.0,L-32-4586,A,0.352,C006622,A,C006622A,000+0.000,000+0.352,0.0,0.352,32-3A-290,,,E,202.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT ELDORA LN,ENT L-32-4586A/,0.0,0.0
2023.0,L-32-2461,A,0.87,C006613,A,C006613A,000+0.129,000+0.999,0.129,0.999,32-3A-305,,,E,2148.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-2461,A,0.129,C006613,A,C006613A,000+0.000,000+0.129,0.0,0.129,32-3A-061,,,E,3154.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT LOWER MILLER CREEK RD,ENT L-32-2461A/,0.0,0.0
2023.0,L-32-4327,A,0.298,C006568,A,C006568A,000+0.685,000+0.983,0.685,0.983,32-3A-130,,,E,2270.0,9.0,,12.0,224.0,39.0,4.0,,5.0,99.0,17.0,UMA_UC,8221.0,10.0,100.0,26.0,26.0,30.0,30.0,,2.0,,MISSOULA,,,8.955,1.493
2023.0,L-32-895,A,0.24,C006535,A,C006535A,001+0.314,001+0.554,1.314,1.554,32-3A-311,,,E,263.0,3.0,,18.0,195.0,8.0,11.0,,68.0,741.0,30.0,UMA_UC,8220.0,10.0,143.0,20.0,20.0,23.0,23.0,,2.0,,MISSOULA,,,16.73,0.76
2023.0,L-32-895,A,0.244,C006535,A,C006535A,001+0.070,001+0.314,1.07,1.314,32-3A-261,,,E,1862.0,3.0,,18.0,195.0,8.0,2.0,,10.0,105.0,4.0,UMA_UC,8220.0,10.0,143.0,21.0,21.0,24.0,24.0,,2.0,,MISSOULA,,,16.73,0.76
2023.0,L-32-895,A,0.256,C006535,A,C006535A,000+0.813,001+0.070,0.813,1.07,32-3A-057,,,E,2808.0,3.0,,18.0,195.0,8.0,1.0,,6.0,69.0,3.0,UMA_UC,8220.0,10.0,143.0,22.0,22.0,24.0,24.0,,2.0,,MISSOULA,,,16.73,0.76
2023.0,L-32-895,A,0.27,C006535,A,C006535A,000+0.000,000+0.270,0.0,0.27,32-3A-052,,,E,1654.0,3.0,,18.0,195.0,8.0,2.0,,11.0,118.0,5.0,UMA_UC,8220.0,10.0,143.0,21.0,21.0,23.0,23.0,,2.0,,MISSOULA,JCT SOUTH AVE W,ENT L-32-895A/,16.73,0.76
2023.0,L-32-4326,A,0.786,C006498,A,C006498A,000+0.771,001+0.557,0.771,1.557,32-3A-060,,,E,2562.0,5.0,,25.0,122.0,14.0,2.0,,10.0,48.0,5.0,UMA_UC,8219.0,35.0,126.0,20.0,20.0,22.0,22.0,,2.0,,MISSOULA,,,8.012,0.593
2023.0,L-32-4326,A,0.771,C006498,A,C006498A,000+0.000,000+0.771,0.0,0.771,32-3A-069,,,E,6712.0,5.0,,25.0,122.0,14.0,1.0,,4.0,18.0,2.0,UMA_UC,8219.0,35.0,126.0,23.0,23.0,25.0,25.0,,2.0,,MISSOULA,JCT UPPER MILLER CK RD,ENT L-32-4326A/,22.02,0.561
2023.0,L-32-158,A,0.924,C006485,A,C006485A,002+0.066,002+0.990,2.066,2.99,32-3A-312,,,E,2641.0,2.0,,21.0,162.0,16.0,1.0,,8.0,61.0,6.0,UMA_UC,8218.0,10.0,101.0,22.0,22.0,25.0,25.0,,2.0,,MISSOULA,,,3.586,0.398
2023.0,L-32-158,A,0.291,C006485,A,C006485A,001+0.775,002+0.066,1.775,2.066,32-3A-062,,,E,5096.0,2.0,,21.0,162.0,16.0,0.0,,4.0,32.0,3.0,UMA_UC,8218.0,10.0,101.0,24.0,24.0,27.0,27.0,,2.0,,MISSOULA,,,32.099,1.058
2023.0,L-32-158,A,0.417,C006485,A,C006485A,001+0.357,001+0.775,1.357,1.775,32-3A-063,,,E,5913.0,2.0,,21.0,162.0,16.0,0.0,,4.0,27.0,3.0,UMA_UC,8218.0,10.0,101.0,25.0,25.0,27.0,27.0,,2.0,,MISSOULA,,,15.885,1.372
2023.0,L-32-158,A,0.839,C006485,A,C006485A,000+0.519,001+0.357,0.519,1.357,32-3A-068,,,E,7814.0,2.0,,21.0,162.0,16.0,0.0,,3.0,21.0,2.0,UMA_UC,8218.0,10.0,101.0,26.0,26.0,29.0,29.0,,2.0,,MISSOULA,,,15.885,1.372
2023.0,L-32-158,A,0.499,C006485,A,C006485A,000+0.000,000+0.499,0.0,0.499,32-3A-072,,,E,8973.0,2.0,,21.0,162.0,16.0,0.0,,2.0,18.0,2.0,UMA_UC,8218.0,10.0,101.0,27.0,27.0,29.0,29.0,,2.0,,MISSOULA,JCT N-7 (US 93),ENT L-32-158A/,11.971,2.66
2023.0,L-32-4584,A,0.703,C006461,A,C006461A,000+0.000,000+0.703,0.0,0.703,32-3A-297,,,E,2373.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT OLD HWY 93,ENT L-32-4584A/,0.0,0.0
2023.0,L-32-2320,A,0.645,C006440,A,C006440A,000+0.000,000+0.645,0.0,0.645,32-3A-071,,,E,3130.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,ENT L-32-2320A,0.0,0.0
2023.0,L-32-4583,A,0.629,C006398,A,C006398A,000+0.000,000+0.629,0.0,0.629,32-3A-087,,,E,3586.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT MCDONALD AVE,ENT L-32-4583A/,0.0,0.0
2023.0,L-32-4582,A,0.389,C006394,A,C006394A,000+0.760,001+0.148,0.76,1.148,32-3A-154,,,E,5039.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4582,A,0.76,C006394,A,C006394A,000+0.000,000+0.760,0.0,0.76,32-3A-127,,,E,3241.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,ENT L-32-4582A,0.0,0.0
2023.0,L-32-4581,A,0.336,C006390,A,C006390A,000+0.382,000+0.719,0.382,0.719,32-3A-126,,,E,1657.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4581,A,0.382,C006390,A,C006390A,000+0.000,000+0.382,0.0,0.382,32-3A-129,,,E,963.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,ENT L-32-4581A,0.0,0.0
2023.0,L-32-4580,A,0.498,C006377,A,C006377A,000+0.000,000+0.498,0.0,0.498,32-3A-282,,,E,134.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT SCHILLING ST,ENT L-32-4580A/,0.0,0.0
2023.0,L-32-4579,A,0.253,C006371,A,C006371A,000+0.751,001+0.004,0.751,1.004,32-3A-086,,,E,1709.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4579,A,0.27,C006371,A,C006371A,000+0.197,000+0.467,0.197,0.467,32-3A-106,,,E,2286.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4579,A,0.197,C006371,A,C006371A,000+0.000,000+0.197,0.0,0.197,32-3A-114,,,E,960.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT S 7TH ST W,ENT L-32-4579A/,0.0,0.0
2023.0,L-32-4578,A,0.252,C006356,A,C006356A,001+0.004,001+0.256,1.004,1.256,32-3A-082,,,E,1465.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-14-306,A,3.989,C006707,A,C006707A,000+0.000,003+0.989,0.0,3.989,14-6-015,,,A,1137.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,FERGUS,JCT N-57,ENT L-14-306A/,0.0,0.0
2023.0,L-32-4578,A,0.284,C006356,A,C006356A,000+0.720,001+0.004,0.72,1.004,32-3A-100,,,E,1583.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4578,A,0.269,C006356,A,C006356A,000+0.450,000+0.720,0.45,0.72,32-3A-101,,,E,1340.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4578,A,0.207,C006356,A,C006356A,000+0.244,000+0.450,0.244,0.45,32-3A-116,,,E,1474.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4578,A,0.244,C006356,A,C006356A,000+0.000,000+0.244,0.0,0.244,32-3A-117,,,E,1860.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT U-8102 (S 3RD ST W),ENT L-32-4578A/,0.0,0.0
2023.0,L-32-4577,A,1.837,C006349,A,C006349A,000+0.000,001+0.837,0.0,1.837,32-3A-243,,,E,1908.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT U-8115 (RATTLESNAKE DR),ENT L-32-4577A/,0.0,0.0
2023.0,L-32-4325,A,0.502,C006301,A,C006301A,000+0.000,000+0.502,0.0,0.502,32-3A-235,,,E,268.0,0.0,,3.0,44.0,1.0,0.0,,11.0,164.0,4.0,UMA_UC,8217.0,10.0,158.0,4.0,4.0,4.0,4.0,,2.0,,MISSOULA,JCT U-8115 (RATTLESNAKE DR),ENT L-32-4325A/,19.048,0.0
2023.0,L-32-4324,A,0.164,C006287,A,C006287A,000+0.083,000+0.247,0.083,0.247,32-3A-239,,,E,1952.0,15.0,,9.0,83.0,15.0,8.0,,5.0,43.0,8.0,UMA_UC,8216.0,10.0,106.0,11.0,11.0,13.0,13.0,,2.0,,MISSOULA,,,8.333,1.961
2023.0,L-32-4324,A,0.083,C006287,A,C006287A,000+0.000,000+0.083,0.0,0.083,32-3A-237,,,E,1656.0,15.0,,9.0,83.0,15.0,9.0,,5.0,50.0,9.0,UMA_UC,8216.0,10.0,106.0,11.0,11.0,12.0,12.0,,2.0,,MISSOULA,JCT U-8115 (RATTLESNAKE DR),ENT L-32-4324A/,3.614,0.602
2023.0,L-32-830,A,0.42,C006241,A,C006241A,000+0.665,001+0.085,0.665,1.085,32-3A-273,,,E,284.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4576,A,0.817,C006228,A,C006228A,000+0.000,000+0.817,0.0,0.817,32-3A-331,,,A,4548.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT N-7 (BROOKS ST),ENT L-32-4576A/,0.0,0.0
2023.0,L-32-829,A,1.315,C006222,A,C006222A,000+0.000,001+0.315,0.0,1.315,32-3A-314,,,E,7844.0,19.0,,139.0,641.0,114.0,2.0,,18.0,82.0,15.0,UMA_UC,8179.0,13.0,109.0,155.0,155.0,205.0,205.0,,2.0,,MISSOULA,JCT N-92 (RESERVE DR),ENT L-32-829A/,12.117,3.374
2023.0,L-32-825,A,0.674,C006215,A,C006215A,000+0.000,000+0.674,0.0,0.674,32-3A-257,,,E,4036.0,8.0,,44.0,82.0,8.0,2.0,,11.0,20.0,2.0,UMA_UC,8215.0,22.0,128.0,36.0,36.0,48.0,48.0,,2.0,,MISSOULA,JCT U-8123 (MULLAN RD),ENT L-32-825A/,13.575,1.81
2023.0,L-32-824,A,0.948,C006209,A,C006209A,000+0.000,000+0.948,0.0,0.948,913766E,,,E,4569.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT N-92,ENT L-32-824A/,0.0,0.0
2023.0,L-32-823,A,0.317,C006208,A,C006208A,001+0.188,001+0.505,1.188,1.505,32-3A-138,,,E,2704.0,12.0,,64.0,643.0,143.0,4.0,,24.0,238.0,53.0,UMA_UC,8214.0,12.0,116.0,127.0,127.0,172.0,172.0,,2.0,,MISSOULA,,,14.377,2.875
2023.0,L-32-823,A,0.589,C006208,A,C006208A,000+0.000,000+0.589,0.0,0.589,32-3A-143,,,E,3044.0,31.0,,41.0,597.0,198.0,10.0,,13.0,196.0,65.0,UMA_UC,8214.0,12.0,116.0,128.0,128.0,180.0,180.0,,2.0,,MISSOULA,JCT SCOTT ST,ENT L-32-823A/,15.896,2.601
2023.0,L-32-4323,A,0.326,C006202,A,C006202A,000+0.244,000+0.569,0.244,0.569,32-3A-065,,,E,1514.0,1.0,,14.0,42.0,5.0,1.0,,9.0,28.0,3.0,UMA_UC,8213.0,10.0,114.0,8.0,8.0,9.0,9.0,,2.0,,MISSOULA,,,1.84,0.0
2023.0,L-32-4323,A,0.244,C006202,A,C006202A,000+0.000,000+0.244,0.0,0.244,32-3A-066,,,E,864.0,1.0,,14.0,42.0,5.0,1.0,,16.0,49.0,6.0,UMA_UC,8213.0,10.0,114.0,8.0,8.0,9.0,9.0,,2.0,,MISSOULA,JCT HILLVIEW WAY,ENT L-32-4323A/,4.902,0.98
2023.0,L-32-4322,A,2.21,C006201,A,C006201A,000+0.240,002+0.450,0.24,2.45,32-3A-180,,,E,4570.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,BEGIN 2 LANES,0.0,0.0
2023.0,L-32-4321,A,0.96,C006192,A,C006192A,000+0.123,001+0.083,0.123,1.083,32-3A-234,,,E,4434.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,8212.0,10.0,104.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4320,A,0.291,C006182,A,C006182A,000+0.000,000+0.291,0.0,0.291,32-3A-276,,,E,412.0,2.0,,1.0,18.0,0.0,5.0,,2.0,44.0,0.0,UMA_UC,8211.0,10.0,124.0,2.0,2.0,2.0,2.0,,2.0,,MISSOULA,JCT U-8131 (PATTEE CANYON DR),ENT L-32-4320A/,5.882,0.0
2023.0,L-32-4319,A,1.865,C006161,A,C006161A,000+0.000,001+0.865,0.0,1.865,32-3A-241,,,E,2001.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT LOLO ST,ENT L-32-4319A/,0.0,0.0
2023.0,L-32-4316,A,0.292,C006153,A,C006153A,000+0.318,000+0.610,0.318,0.61,32-3A-275,,,E,2313.0,2.0,,14.0,293.0,36.0,1.0,,6.0,127.0,16.0,UMA_UC,8209.0,10.0,105.0,29.0,29.0,32.0,32.0,,2.0,,MISSOULA,,,17.623,0.41
2023.0,L-32-4316,A,0.318,C006153,A,C006153A,000+0.000,000+0.318,0.0,0.318,32-3A-181,,,E,4258.0,7.0,,11.0,329.0,50.0,2.0,,3.0,77.0,12.0,UMA_UC,8209.0,10.0,105.0,35.0,35.0,38.0,38.0,,2.0,,MISSOULA,JCT U-8122 (S HIGGINS AVE),ENT L-32-4316A/,7.273,0.682
2023.0,L-32-4574,A,0.726,C006108,A,C006108A,000+0.000,000+0.726,0.0,0.726,32-3A-283,,,E,181.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT NORTH AVE W,ENT L-32-4574A/,0.0,0.0
2023.0,L-6-100,A,33.236,C006100,A,C006100A,000+0.000,033+0.236,0.0,33.236,06-1-010,,,E,74.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,CARTER,JCT P-27,ENT L-6-100A/,0.0,0.0
2023.0,L-32-4573,A,0.496,C006096,A,C006096A,000+0.378,000+0.874,0.378,0.874,32-3A-279,,,E,1323.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-6-90,A,2.471,C006090,A,C006090A,027+0.018,029+0.489,27.018,29.489,06-6-001,,,E,42.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,CARTER,,,0.0,0.0
2023.0,L-6-90,A,0.281,C006090,A,C006090A,026+0.737,027+0.018,26.737,27.018,06-6-001,,,E,42.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,OUT OF STATE,,,0.0,0.0
2023.0,L-6-90,A,26.737,C006090,A,C006090A,000+0.000,026+0.737,0.0,26.737,06-6-001,,,E,42.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,CARTER,JCT INDIAN CREEK RD,ENT L-6-90A/,0.0,0.0
2023.0,L-32-4313,A,0.83,C006080,A,C006080A,000+0.000,000+0.830,0.0,0.83,32-3A-264,,,E,2921.0,28.0,,47.0,465.0,10.0,10.0,,16.0,159.0,3.0,UMA_UC,8227.0,13.0,109.0,44.0,44.0,47.0,47.0,,2.0,,MISSOULA,JCT U-8122 (39TH ST),ENT L-32-4313A/,26.582,0.316
2023.0,L-32-4312,A,0.167,C006079,A,C006079A,000+0.000,000+0.167,0.0,0.167,32-3A-077,,,E,4002.0,3.0,,23.0,57.0,16.0,1.0,,6.0,14.0,4.0,UMA_UC,8207.0,10.0,114.0,16.0,16.0,18.0,18.0,,2.0,,MISSOULA,JCT U-8122 (39TH ST),ENT L-32-4312A/,4.158,0.875
2023.0,L-32-4572,A,0.855,C006076,A,C006076A,000+0.000,000+0.855,0.0,0.855,32-3A-287,,,E,1294.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT N-7 (BROOKS ST),ENT L-32-4572A/,0.0,0.0
2023.0,L-32-4571,A,0.496,C006075,A,C006075A,000+0.000,000+0.496,0.0,0.496,32-3A-286,,,E,1379.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT N-7 (BROOKS ST),ENT L-32-4571A/,0.0,0.0
2023.0,L-32-4570,A,0.499,C006068,A,C006068A,000+0.000,000+0.499,0.0,0.499,32-3A-285,,,E,608.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT U-8117 (S HIGGINS AVE),ENT L-32-4570A/,0.0,0.0
2023.0,L-6-58,A,0.871,C006058,A,C006058A,000+0.000,000+0.871,0.0,0.871,06-1-008,,,E,198.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,CARTER,JCT P-323,ENT L-6-58A/,0.0,0.0
2023.0,L-32-4567,A,0.387,C006039,A,C006039A,000+0.000,000+0.387,0.0,0.387,32-3A-198,,,E,345.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT U-8117 (S HIGGINS AVE),ENT L-32-4567A/,0.0,0.0
2023.0,L-32-4564,A,0.734,C006028,A,C006028A,000+0.000,000+0.734,0.0,0.734,32-3A-159,,,E,1337.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT N-129 (S RUSSELL ST),ENT L-32-4564A/,0.0,0.0
2023.0,L-32-4563,A,0.693,C005978,A,C005978A,000+0.313,001+0.006,0.313,1.006,32-3A-301,,,E,8055.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,,,0.0,0.0
2023.0,L-32-4563,A,0.313,C005978,A,C005978A,000+0.000,000+0.313,0.0,0.313,32-3A-300,,,E,5228.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,JCT N-92 (N RESERVE ST),ENT L-32-4563A/,0.0,0.0
