YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,PCTPEAK_SU,PCTPEAK_CU,JCT_DESC,LINK_DESC
2020,I-90,A,331+0.013,332+0.967,1.95232499,C000090,A,C000090A,331+0.013,332+0.967,328.7994623,330.7517873,34,2A,2,34-2A-002,,,E,13640,42,320,66,2525,2297,3,23,5,185,168,UI,2011,15,141,1451,1451,2177,2177,,2,,PARK,0.182,1.094,,
2020,N-37,A,001+0.326,006+0.431,5.33381358,C000037,A,C000037A,001+0.326,006+0.431,1.13100601,6.46481959,2,5,1,02-5-001,,,A,2094,15,0,3,535,482,7,0,1,255,230,RPA_45,3060,17,116,252,252,377,377,,2,,BIG HORN,0.669,2.674,,BEGIN 2 LANES
2020,L-32-904,A,000+0.000,000+0.639,0.63896246,C006522,A,C006522A,000+0.000,000+0.639,0.0,0.63896246,32,3A,293,32-3A-293,,,E,761,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,JCT SPURGIN RD,ENT L-32-904A/
2020,P-80,A,001+0.981,002+0.135,0.19295402,C000080,A,C000080A,001+0.981,002+0.135,1.97972048,2.1726745,8,5A,23,08-5A-023,,,A,1166,7,2,2,110,90,6,2,2,94,77,RMA_RMC_345,4092,10,138,52,52,79,79,,2,,CHOUTEAU,0.473,2.856,JCT S-386,JCT S-386
2020,S-278,A,025+0.171,042+0.620,17.48076255,C000278,A,C000278A,025+0.171,042+0.620,25.07543176,42.55619431,1,3,2,01-3-002,,,E,379,7,85,2,23,15,18,224,5,61,40,RMA_RMC_12,4113,10,152,8,8,12,12,,2,,BEAVERHEAD,0.281,1.124,,
2020,U-5224,A,001+0.219,001+0.290,0.07141846,C005224,A,C005224A,001+0.219,001+0.290,1.21881676,1.29023522,7,2A,77,07-2A-077,,,A,2361,0,7,8,88,18,0,3,3,37,8,UMA_UC,8061,10,114,29,29,40,40,Yes,3,,CASCADE,0.0,0.0,,BEGIN 3 LANES
2020,N-24,A,113+0.377,113+0.561,0.18411744,C000024,A,C000024A,113+0.377,113+0.561,114.0520997,114.2362172,25,3,14,25-3-014,,,E,1194,22,61,4,324,259,18,51,3,271,217,RPA_3,3058,10,114,127,127,187,187,,4,,LEWIS AND CLARK,0.22,1.396,,BEGIN 4 LANES
2020,U-5802,A,000+0.610,001+0.086,0.47596453,C005802,A,C005802A,000+0.610,001+0.086,0.61002017,1.0859847,25,7C,27,25-7C-027,,,A,14800,44,18,108,327,86,3,1,7,22,6,UMA_UC,8073,10,101,165,165,224,224,,2,,LEWIS AND CLARK,0.122,1.252,JCT U-5805(BENTON AVE),JCT U-5805(BENTON AVE)
2020,N-57,A,158+0.402,180+0.075,21.16937448,C000057,A,C000057A,158+0.402,180+0.075,157.6014934,178.7708679,17,6,1,17-6-001,,,A,555,5,25,2,68,55,9,45,4,123,99,RPA_45,3071,10,119,32,32,50,50,,2,,GARFIELD,0.321,1.603,,
2020,U-1213,A,000+0.137,000+0.695,0.55821229,C001213,A,C001213A,000+0.137,000+0.695,0.13701192,0.69522421,16,3B,92,16-3B-092,,,E,2365,0,2,2,22,0,0,1,1,9,0,UMA_UC,9012,10,122,5,5,6,6,,2,,GALLATIN,0.0,0.0,,
2020,N-7,A,083+0.387,088+0.851,5.46958488,C000007,A,C000007A,083+0.387,088+0.851,83.1896518,88.65923668,32,3B,3,32-3B-003,,,E,22301,60,280,92,898,343,3,13,4,40,15,UPA,7106,10,106,410,410,586,586,,4,,MISSOULA,0.141,0.047,JCT N-93,JCT N-93
2020,U-1015,A,001+0.711,001+0.965,0.25394159,C001015,A,C001015A,001+0.711,001+0.965,1.7105946,1.96453619,56,4A,185,56-4A-185,,,E,5065,5,0,0,144,46,1,0,0,28,9,UPA,7059,10,115,50,50,73,73,,2,,YELLOWSTONE,0.0,0.0,JCT U-1016 (POLY DR),JCT U-1016 (POLY DR)
2020,S-463,A,000+0.800,000+0.889,0.08873287,C000463,A,C000463A,000+0.800,000+0.889,0.79985167,0.88858454,2,7,11,02-7-011,,,E,1683,1,0,7,10,4,1,0,4,6,2,RMA_RMC_345,5293,10,118,6,6,7,7,,2,,BIG HORN,0.0,0.0,JCT S-451,JCT S-451
2020,P-9,A,064+0.517,064+0.778,0.26140587,C000009,A,C000009A,064+0.517,064+0.778,64.49918765,64.76059352,50,3,16,50-3-016,,,A,909,5,18,2,58,36,6,20,2,64,40,RMA_RMC_345,4012,10,164,22,22,34,34,,2,,TETON,0.363,1.089,,
2020,S-528,A,006+0.871,018+0.809,11.915737,C000528,A,C000528A,006+0.871,018+0.809,6.76625804,18.68199504,28,2,6,28-2-006,,,E,69,1,0,0,3,1,14,0,0,43,14,RMA_RMC_345,5341,10,172,1,1,1,1,,2,,MCCONE,0.0,0.0,,
2020,S-373,A,002+0.033,004+0.574,2.50655257,C000373,A,C000373A,002+0.033,004+0.574,2.02267318,4.52922575,41,2A,6,41-2A-006,,,E,2414,10,0,2,79,12,4,0,1,33,5,RMA_RMC_12,5225,12,97,30,30,43,43,,2,,RAVALLI,0.053,0.478,JCT S-269 AT CORVALLIS,JCT S-269 AT CORVALLIS
2020,S-297,A,008+0.995,017+0.178,8.17459094,C000297,A,C000297A,008+0.995,017+0.178,8.90786096,17.0824519,54,2,21,54-2-021,,,E,19,1,0,0,1,0,53,0,0,53,0,RMA_RMC_345,5147,10,331,0,0,0,0,,2,,WHEATLAND,0.0,0.0,,
2020,P-29,A,023+0.217,025+0.325,2.07854201,C000029,A,C000029A,023+0.217,025+0.325,23.20365768,25.28219969,29,3,2,29-3-002,,,E,1260,8,35,10,139,75,6,28,8,110,60,RMA_RMC_12,4043,10,130,48,48,69,69,,2,,MADISON,0.457,0.172,JCT S-357,JCT S-357
2020,U-5825,A,000+0.249,001+0.106,0.85628103,C005825,A,C005825A,000+0.249,001+0.106,0.24937792,1.10565895,25,7C,244,25-7C-244,,,A,3679,15,12,28,43,7,4,3,8,12,2,UMA_UC,9140,10,120,26,26,34,34,,2,,LEWIS AND CLARK,0.0,0.151,,
2020,P-60,A,061+0.804,066+0.995,5.44491878,C000060,A,C000060A,061+0.804,066+0.995,61.71315034,67.15806912,7,2,35,07-2-035,,,A,1079,12,13,0,75,59,11,12,0,70,55,RMA_RMC_345,4082,10,188,23,23,33,33,,2,,CASCADE,0.093,1.019,,
2020,S-252,A,015+0.738,023+0.473,7.72088121,C000252,A,C000252A,015+0.738,023+0.473,15.71718481,23.43806602,28,3,3,28-3-003,,,E,32,0,0,0,3,2,0,0,0,94,63,RMA_RMC_345,5091,10,205,1,1,2,2,,2,,MCCONE,0.0,0.855,,
2020,U-5205,A,002+0.546,002+0.750,0.20392346,C005205,A,C005205A,002+0.546,002+0.750,2.5471316,2.75105506,7,2A,56,07-2A-056,,,E,6299,6,14,62,592,294,1,2,10,94,47,UMA_UC,8142,12,101,269,269,388,388,,2,,CASCADE,0.0,0.0,JCT U-5209(6TH ST N),JCT U-5209(6TH ST N)
2020,P-19,A,027+0.342,027+0.682,0.34079242,C000019,A,C000019A,027+0.342,027+0.682,27.17583816,27.51663058,20,3,2,20-3-002,,,E,1071,8,18,5,52,18,7,17,5,49,17,RMA_RMC_12,4028,10,112,22,22,32,32,,2,,DEER LODGE,0.214,0.214,,
2020,I-90,A,432+0.700,432+0.972,0.27251006,C000090,A,C000090A,432+0.700,432+0.972,430.5782148,430.8507248,56,4B,1,56-4B-001,,,A,13605,134,409,113,2961,2295,10,30,8,218,169,UI,1038,20,122,1497,1497,2237,2237,,2,,YELLOWSTONE,0.95,1.497,"JCT OFF RAMP W LAUREL INTERCHANGE, EXIT 433","JCT OFF RAMP W LAUREL INTERCHANGE, EXIT 433"
2020,N-4,A,054+0.768,055+0.311,0.52117566,C000004,A,C000004A,054+0.768,055+0.311,55.73573646,56.25691212,56,4B,6,56-4B-006,,,E,5292,29,17,25,242,61,5,3,5,46,12,UPA,7105,10,116,105,105,148,148,,4,,YELLOWSTONE,0.116,0.025,JCT U-6901(1ST AVE)/JCT U-6904(MAIN ST),BEGIN 4 LANES/JCT U-6901(1ST AVE)/JCT U-6904(MAIN ST)
2020,S-211,A,000+0.938,002+0.710,1.80880196,C000211,A,C000211A,000+0.938,002+0.710,0.93803863,2.74684059,24,3,20,24-3-020,,,E,2143,1,11,70,186,46,0,5,33,87,21,RMA_RMC_12,5015,10,133,92,92,126,126,,2,,LAKE,0.0,0.0,,
2020,U-5006,A,000+0.294,000+0.400,0.10616174,C003387,A,C003387A,000+0.294,000+0.400,0.2939929,0.40015464,11,5A,43,11-5A-043,,,A,2162,5,0,19,122,45,2,0,9,56,21,UMA_UC,9194,10,98,54,54,77,77,,2,,DAWSON,0.463,0.37,JCT U-5007 (ALLEN ST),JCT U-5007 (ALLEN ST)
2020,N-1,A,235+0.552,243+0.365,7.81020979,C000001,A,C000001A,235+0.552,243+0.365,235.3358402,243.14605,18,5,1,18-5-001,,,E,2016,28,39,21,174,84,14,19,10,86,42,RPA_3,3005,10,125,80,80,117,117,,2,,GLACIER,0.319,0.263,JCT S-444,JCT S-444
2020,S-280,A,014+0.708,015+0.442,0.55581691,C000280,A,C000280A,014+0.708,015+0.442,15.50446378,16.06028069,25,7A,7,25-7A-007,,,E,397,4,3,2,93,79,10,8,5,234,199,RMA_RMC_345,5127,20,148,41,41,73,73,,2,,LEWIS AND CLARK,0.0,0.0,,
2020,P-323,A,057+0.687,065+0.187,7.49267551,C000323,A,C000323A,057+0.687,065+0.187,57.76426043,65.25693594,6,6,2,06-6-002,,,E,367,4,0,0,66,54,11,0,0,180,147,RMA_RMC_345,5175,35,156,33,33,48,48,,2,,CARTER,0.689,4.313,,
2020,N-1,A,016+0.519,016+0.925,0.4060876,C000001,A,C000001A,016+0.519,016+0.925,16.5162866,16.9223742,27,3,5,27-3-005,,,A,2978,18,88,20,152,98,6,30,7,51,33,RPA_1,3100,10,142,71,71,107,107,,2,,LINCOLN,0.444,0.518,,BEGIN 2 LANES
2020,P-19,A,005+0.573,006+0.900,1.3200381,C000019,A,C000019A,005+0.573,006+0.900,5.53393267,6.85397077,12,1B,7,12-1B-007,,,A,7670,37,153,45,363,80,5,20,6,47,10,UMA_UC,7089,10,105,148,148,210,210,,4,,DEER LODGE,0.346,0.227,JCT P-47,JCT P-47
2020,S-472,A,000+0.000,007+0.270,7.27240935,C000472,A,C000472A,000+0.000,007+0.270,0.0,7.27240935,45,2,9,45-2-009,,,E,454,5,0,1,14,3,11,0,2,31,7,RMA_RMC_12,5302,30,138,5,5,7,7,,2,,SANDERS,0.0,0.0,JCT P-6 NW OF THOMPSON FALLS,ENT S-472A/
2020,N-14,A,104+0.684,116+0.178,11.45518897,C000014,A,C000014A,104+0.684,116+0.178,104.5603754,116.0155643,54,2,4,54-2-004,,,A,1540,22,38,3,344,278,14,25,2,223,181,RPA_45,3044,10,139,149,149,224,224,,2,,WHEATLAND,0.152,2.047,,
2020,P-48,A,000+2.470,000+2.618,0.14834798,C000048,A,C000048A,000+2.470,000+2.618,2.46963757,2.61798555,2,1,10,02-1-010,,,A,5023,6,44,2,73,36,1,9,0,15,7,RMA_RMC_345,4070,10,118,33,33,47,47,,2,,BIG HORN,0.115,0.225,,
2020,P-86,A,021+0.515,027+0.838,6.10190373,C000086,A,C000086A,021+0.515,027+0.838,21.5775206,27.67942433,16,2,3,16-2-003,,,E,390,6,10,0,11,3,15,26,0,28,8,RMA_RMC_12,4098,10,128,4,4,6,6,,2,,GALLATIN,0.636,0.424,,
2020,L-2-2326,A,000+0.000,000+0.791,0.79103635,C004035,A,C004035A,000+0.000,000+0.791,0.0,0.79103635,2,1,23,02-1-023,,,A,437,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,BIG HORN,0.0,0.0,JCT MITCHELL AVE,ENT L-2-2326A/
2020,N-50,A,088+0.655,088+0.891,0.23557911,C000050,A,C000050A,088+0.655,088+0.891,89.05387731,89.28945642,16,3B,7,16-3B-007,,,E,14356,61,31,44,438,177,4,2,3,31,12,UPA,7039,10,105,200,200,288,288,,4,,GALLATIN,0.094,0.061,JCT N-118(N 7TH AVE),JCT N-118(N 7TH AVE)
2020,N-1,A,450+0.804,453+0.207,2.39857407,C000001,A,C000001A,450+0.804,453+0.207,449.3552234,451.7537975,36,3,1,36-3-001,,,E,974,30,65,10,118,93,31,67,10,121,95,RPA_45,3013,10,140,51,51,76,76,,2,,PHILLIPS,0.47,0.94,,
2020,N-108,A,000+0.203,000+0.382,0.17864268,C000108,A,C000108A,000+0.203,000+0.382,0.20302794,0.38167062,25,7C,18,25-7C-018,,,A,11641,41,54,32,269,105,4,5,3,23,9,UPA,7122,10,103,129,129,182,182,Yes,3,,LEWIS AND CLARK,0.142,0.064,JCT U-5819(FEE ST),JCT U-5819(FEE ST)
2020,L-5-303,A,037+0.699,045+0.888,8.18887493,C002302,A,C002302A,037+0.699,045+0.888,37.69867158,45.88754651,5,3,40,05-3-040,,,A,130,7,0,0,12,8,54,0,0,92,62,RMA_RMC_345,5458,19,112,5,5,7,7,,2,,CARBON,0.0,0.0,,ENT L-5-303A
2020,L-56-2395,A,000+0.000,000+0.775,0.775232,C001330,A,C001330A,000+0.000,000+0.775,0.0,0.775232,56,4A,174,56-4A-174,,,E,2834,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,JCT U-1008 (CENTRAL AVE),ENT L-56-2395A/
2020,U-1027,A,002+0.011,002+0.111,0.10016891,C001027,A,C001027A,002+0.011,002+0.111,2.01059682,2.11076573,56,4A,274,56-4A-274,,,A,6792,7,0,24,62,28,1,0,4,9,4,UMA_UC,8022,10,114,34,34,45,45,,4,,YELLOWSTONE,0.0,0.0,,BEGIN 4 LANES
2020,N-5,A,102+0.688,103+0.552,0.86718217,C000005,A,C000005A,102+0.688,103+0.552,102.1362596,103.0034417,15,7,3,15-7-003,,,A,11439,20,212,36,459,249,2,19,3,40,22,RPA_1,3093,15,146,168,168,241,241,,2,,FLATHEAD,0.158,0.202,,
2020,S-564,A,006+0.142,018+0.805,12.66285887,C000564,A,C000564A,006+0.142,018+0.805,6.14754712,18.81040599,8,1,5,08-1-005,,,A,14,1,0,1,4,2,71,0,71,286,143,RMA_RMC_345,5369,10,287,1,1,2,2,,2,,CHOUTEAU,0.0,0.0,,
2020,S-420,A,000+0.000,003+0.234,3.22464313,C000420,A,C000420A,000+0.000,003+0.234,0.0,3.22464313,48,2,12,48-2-012,,,A,514,3,0,1,22,18,6,0,2,43,35,RMA_RMC_345,5256,10,153,11,11,18,18,,2,,STILLWATER,0.0,0.584,JCT P-78 AT ABSAROKEE,ENT S-420A/
2020,I-15,A,190+0.095,190+0.475,0.38045799,C000015,A,C000015A,190+0.095,190+0.475,189.74761,190.128068,22,2,26,22-2-026,,,A,10564,21,138,49,771,685,2,13,5,73,65,UI,2004,16,111,458,458,681,681,,2,,LEWIS AND CLARK,0.1,0.416,"JCT OFF RAMP SOUTH HELENA INTERCHANGE, EXIT 190","JCT OFF RAMP SOUTH HELENA INTERCHANGE, EXIT 190"
2020,I-90,A,228+0.380,228+0.636,0.255424,C000090,A,C000090A,228+0.380,228+0.636,226.3782707,226.6336947,47,1C,4,47-1C-004,,,E,9241,58,344,94,1757,1511,6,37,10,190,164,RURAL INNER INTERSTATE,1032,10,124,916,916,1353,1353,,2,,SILVER BOW,0.278,1.24,"JCT OFF RAMP CONTINENTAL DR INTERCHANGE, EXIT 228","JCT OFF RAMP CONTINENTAL DR INTERCHANGE, EXIT 228"
2020,N-34,A,000+0.000,000+0.140,0.13977515,C000034,A,C000034A,000+0.000,000+0.140,0.0,0.13977515,46,1,15,46-1-015,,,E,1261,0,0,1,103,96,0,0,1,82,76,RPA_45,3059,19,164,59,59,95,95,,2,,SHERIDAN,0.508,0.726,JCT N-22/P-22 IN PLENTYWOOD,ENT N-34A/
2020,L-32-830,A,000+0.665,001+0.085,0.42041294,C006241,A,C006241A,000+0.665,001+0.085,0.66466263,1.08507557,32,3A,273,32-3A-273,,,E,259,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,,
2020,P-67,A,000+0.469,001+0.365,0.91970644,C000067,A,C000067A,000+0.469,001+0.365,0.46882441,1.38853085,51,3,15,51-3-015,,,E,722,10,24,0,26,14,14,33,0,36,19,RMA_RMC_345,4084,10,143,8,8,12,12,,2,,TOOLE,0.0,0.126,,
2020,S-269,A,020+0.055,021+0.354,1.29955014,C000269,A,C000269A,020+0.055,021+0.354,19.9723466,21.27189674,41,1,15,41-1-015,,,E,7454,20,0,26,241,72,3,0,3,32,10,RMA_RMC_12,5116,10,107,104,104,147,147,,2,,RAVALLI,0.071,0.043,JCT S-203,JCT S-203
2020,U-5224,A,000+0.116,000+0.382,0.26560123,C005224,A,C005224A,000+0.116,000+0.382,0.11605467,0.3816559,7,2A,81,07-2A-081,,,E,1890,0,5,16,42,6,0,3,8,22,3,UMA_UC,8145,10,112,17,17,22,22,Yes,2,,CASCADE,0.0,0.0,,
2020,N-23,A,137+0.288,139+0.862,2.57111856,C000023,A,C000023A,137+0.288,139+0.862,136.8223605,139.3934791,6,6,7,06-6-007,,,E,1705,33,40,13,756,707,19,23,8,443,415,RPA_45,3053,35,131,407,407,614,614,,2,,CARTER,0.322,3.328,JCT S-326,JCT S-326
2020,U-5702,A,001+0.351,001+0.424,0.07260311,C005702,A,C005702A,001+0.351,001+0.424,1.35149682,1.42409993,21,4A,74,21-4A-074,,,A,1257,3,2,0,19,3,2,2,0,15,2,UMA_UC,8067,10,115,7,7,10,10,,2,,HILL,0.239,0.08,JCT U-5701(2ND ST),JCT U-5701(2ND ST)
2020,N-57,A,082+0.668,082+0.923,0.25532917,C000057,A,C000057A,082+0.668,082+0.923,82.30155253,82.5568817,14,6A,8,14-6A-008,,,A,7381,7,29,2,63,53,1,4,0,9,7,UPA,3070,10,118,38,38,53,53,,2,,FERGUS,0.171,1.024,JCT U-7104(ELM ST),JCT U-7104(ELM ST)
2020,S-228,A,026+0.992,031+0.226,3.51251815,C000228,A,C000228A,026+0.992,031+0.226,27.11813308,30.63065123,8,5,14,08-5-014,,,E,231,2,5,4,26,11,9,22,17,113,48,RMA_RMC_345,5046,10,153,9,9,13,13,,2,,CHOUTEAU,0.31,0.31,,
2020,L-4-11,A,000+0.000,006+0.195,6.19506589,C004011,A,C004011A,000+0.000,006+0.195,0.0,6.19506589,4,1,18,04-1-018,,,E,286,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,BROADWATER,0.0,0.0,JCT S-284,ENT L-4-11A/
2020,N-7,A,071+0.575,074+0.752,3.14172289,C000007,A,C000007A,071+0.575,074+0.752,71.2520309,74.39375379,41,1,4,41-1-004,A-047,,A,10696,49,300,24,661,250,5,28,2,62,23,UPA,7018,15,110,284,284,411,411,,4,,RAVALLI,0.128,0.064,,
2020,U-1009,A,001+0.178,001+0.445,0.26682421,C001009,A,C001009A,001+0.178,001+0.445,1.17812678,1.44495099,56,4A,159,56-4A-159,,,E,5203,5,0,0,108,34,1,0,0,21,7,UMA_UC,8010,10,104,37,37,52,52,,2,,YELLOWSTONE,0.0,0.0,,
2020,S-448,A,004+0.357,016+0.373,12.01308871,C000448,A,C000448A,004+0.357,016+0.373,4.35028959,16.3633783,21,3,4,21-3-004,,,A,35,1,0,3,9,5,29,0,86,257,143,RMA_RMC_345,5282,16,248,4,4,7,7,,2,,HILL,1.504,0.0,,
2020,S-350,A,000+0.000,002+0.007,2.00840771,C000350,A,C000350A,000+0.000,002+0.007,0.0,2.00840771,46,3,3,46-3-003,,,E,116,1,0,0,12,7,9,0,0,103,60,RMA_RMC_345,5208,10,184,4,4,5,5,,2,,SHERIDAN,0.0,0.787,JCT N-22,ENT S-350A/
2020,S-290,A,006+0.223,008+0.782,2.55629758,C000290,A,C000290A,006+0.223,008+0.782,6.23915842,8.795456,16,2,4,16-2-004,,,A,941,15,9,3,28,6,16,10,3,30,6,RMA_RMC_12,5140,10,129,10,10,13,13,,2,,GALLATIN,0.106,0.106,,
2020,L-29-101,A,000+0.000,017+0.891,17.89065642,C029101,A,C029101A,000+0.000,017+0.891,0.0,17.89065642,29,1,7,29-1-007,,,E,76,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,MADISON,0.0,0.0,JCT STATE MAINTD COUNTY ROUTE 001,ENT L-29-101A/
2020,X-20153,A,000+0.083,000+0.246,0.16335493,C020153,A,C020153A,000+0.083,000+0.246,0.08294,0.24629493,20,1,19,20-1-019,,,E,190,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,GRANITE,0.0,0.0,,
2020,L-23-303,A,008+0.661,010+0.680,2.01874024,C014310,A,C014310A,008+0.661,010+0.680,8.66098571,10.67972595,23,2,4,23-2-004,,,E,26,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,JUDITH BASIN,0.0,0.0,,ENT L-23-303A
2020,L-56-2992,A,000+0.000,000+0.129,0.12891131,C086983,A,C086983A,000+0.000,000+0.129,0.0,0.12891131,56,4A,260,56-4A-260,,,E,1056,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,JCT N-113 (MONTANA AVE),ENT L-56-2992A/
2020,L-56-2945,A,000+0.000,000+0.151,0.15082336,C063557,A,C063557A,000+0.000,000+0.151,0.0,0.15082336,56,4A,344,56-4A-344,,,E,2826,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,,ENT L-56-2945A
2020,U-8007,A,000+0.063,000+0.317,0.25461715,C008007,A,C008007A,000+0.063,000+0.317,0.06287913,0.31749628,9,2A,50,09-2A-050,,,E,927,4,2,2,129,75,4,2,2,139,81,UMA_UC,9101,10,113,57,57,83,83,,2,,CUSTER,0.201,0.702,JCT U-8005(BRIDGE ST),JCT U-8005(BRIDGE ST)
2020,R015N000OFA,A,000+0.000,000+0.243,0.24331763,C228170,A,C228170A,000+0.000,000+0.243,0.0,0.24331763,1,8,20,01-8-020,,,A,25,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,Yes,1,,BEAVERHEAD,0.0,0.0,JCT I-15,ENT R015N000OFAA/BEGIN ONEWAY ROADWAY/
2020,L-46-1156,A,000+0.000,000+0.425,0.42457578,C006769,A,C006769A,000+0.000,000+0.425,0.0,0.42457578,46,1,10,46-1-010,,,E,52,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,SHERIDAN,0.0,0.0,JCT UDELAND ST,ENT L-46-1156A/
2020,U-8134,A,000+0.000,000+0.241,0.24054949,C008134,A,C008134A,000+0.000,000+0.241,0.0,0.24054949,32,3A,218,32-3A-218,,,E,1471,3,0,11,69,7,2,0,7,47,5,UMA_UC,9125,10,144,10,10,10,10,,2,,MISSOULA,0.506,0.19,JCT N-7(MADISON ST),ENT U-8134A/
2020,L-16-426,A,001+0.402,002+0.928,1.52561588,C016426,A,C016426A,001+0.402,002+0.928,1.40203758,2.92765346,16,1,55,16-1-055,,,E,40,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,1,,GALLATIN,0.0,0.0,,BEGIN 1 LANE
2020,L-33-101,A,000+0.000,024+0.846,24.84577958,C033101,A,C033101A,000+0.000,024+0.846,0.0,24.84577958,33,2,8,33-2-008,,,E,32,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,MUSSELSHELL,0.0,0.0,JCT OLD DIVIDE RD,ENT L-33-101A/
2020,L-10-449,A,000+0.000,006+0.504,6.50370687,C010449,A,C010449A,000+0.000,006+0.504,0.0,6.50370687,10,2,36,10-2-036,,,E,4,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,DANIELS,0.0,0.0,JCT P-22,ENT L-10-449A/
2020,N-130,A,001+0.692,001+0.761,0.0692623,C008107,A,C008107A,001+0.692,001+0.761,1.69169526,1.76095756,32,3A,210,32-3A-210,A-037,,A,19329,42,13,125,262,37,2,1,6,14,2,UPA,7086,10,122,151,151,197,197,,4,,MISSOULA,0.095,0.006,JCT U-8108(MAIN ST),JCT U-8108(MAIN ST)
2020,L-25-109,A,000+0.000,004+0.651,4.65071538,C025109,A,C025109A,000+0.000,004+0.651,0.0,4.65071538,25,5,12,25-5-012,,,E,99,0,0,0,0,0,0,0,0,0,0,REC_MA,0,10,225,0,0,0,0,,2,,LEWIS AND CLARK,0.0,0.0,JCT LAHTI DR,ENT L-25-109A/
2020,L-32-4329,A,000+0.000,000+0.145,0.14535357,C108180,A,C108180A,000+0.000,000+0.145,0.0,0.14535357,32,3A,227,32-3A-227,,,A,789,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,JCT RYMAN ST,ENT L-32-4329A/
2020,U-8137,A,000+0.000,000+0.170,0.16966107,C072992,A,C072992A,000+0.000,000+0.170,0.0,0.16966107,32,3A,175,32-3A-175,,,A,4141,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,JCT U-8105 (RUSSELL ST),ENT U-8137A/
2020,L-44-402,A,000+0.000,026+0.554,26.55394023,C044402,A,C044402A,000+0.000,026+0.554,0.0,26.55394023,44,7,6,44-7-006,,,A,44,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,ROSEBUD,0.0,0.0,JCT P-39,ENT L-44-402A/
2020,U-7401,A,000+0.000,000+0.243,0.24348397,C007401,A,C007401A,000+0.000,000+0.243,0.0,0.24348397,34,2A,18,34-2A-018,,,E,2317,0,4,4,20,2,0,2,2,9,1,UMA_UC,9082,22,127,6,6,8,8,,2,,PARK,0.0,0.0,JCT U-7404(FRONT ST),ENT U-7401A/
2020,L-27-442,A,000+0.000,001+0.400,1.40045282,C027442,A,C027442A,000+0.000,001+0.400,0.0,1.40045282,27,3A,25,27-3A-025,,,E,246,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,LINCOLN,0.0,0.0,JCT BOWKER ST,ENT L-27-442A/
2020,L-20-2,A,004+0.699,028+0.013,23.31420477,C020002,A,C020002A,004+0.699,028+0.013,4.69894854,28.01315331,32,4,8,32-4-008,,,A,554,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,GRANITE,0.0,0.0,,ENT L-20-2A
2020,L-3-202,A,000+0.000,036+0.396,36.39630441,C013202,A,C013202A,000+0.000,036+0.396,0.0,36.39630441,3,3,12,03-3-012,,,E,39,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,BLAINE,0.0,0.0,JCT PARADISE VALLEY RD,ENT L-3-202A/
