YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,DEPT_MIOFF,DEPT_KMOFF,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,CORR_KMOFF,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,TYC_BEG_TI,TYC_END_TI
2019,P-19,N,031+0.601,036+0.205,31.463,50.6348,4.474,C000019,N,C000019N,031+0.601,036+0.205,31.463,35.937,50.6348,20,3,3,20-3-003,,TYC,A,1249,8,18,5,52,18,6,14,4,42,14,RURAL MINOR ARTERIAL,4028,11,112,23,23,32,32,,2,2020001,7046997
2019,U-5714,N,000+0.000,000+0.128,0.0,0.0,0.128,C005714,N,C005714N,000+0.000,000+0.128,0.0,0.128,0.0,21,4A,69,21-4A-069,,TYC,E,2313,6,2,11,46,8,3,1,5,20,3,URBAN COLLECTOR,9040,10,107,20,20,27,27,,2,7533,7069928
2019,P-9,N,020+0.186,028+0.113,20.422,32.866,7.89,C000009,N,C000009N,020+0.186,028+0.113,20.422,28.312,32.866,25,3,2,25-3-002,,TYC,E,751,5,18,2,33,21,7,24,3,44,28,RURAL MINOR ARTERIAL,4011,35,151,15,15,24,24,,2,2520026,7050270
2019,N-11,N,000+0.000,000+0.605,0.0,0.0,0.605,C000011,N,C000011N,000+0.000,000+0.605,0.0,0.605,0.0,34,3,10,34-3-010,,TYC,A,4351,13,36,6,213,56,3,8,1,49,13,RECREATIONAL,3087,10,149,26,26,27,27,,2,3420000,7096379
2019,U-8120,E,000+0.000,000+0.985,0.0,0.0,0.985,C008120,E,C008120E,000+0.000,000+0.985,0.0,0.985,0.0,32,3A,50,32-3A-050,,TYC,A,4060,34,0,182,39,6,8,0,45,10,1,URBAN MINOR ARTERIAL,8132,10,111,77,77,91,91,,2,3240000,7076288
2019,N-5,N,183+0.159,187+0.464,182.122,293.0969,4.281,C000005,N,C000005N,183+0.159,187+0.464,182.122,186.403,293.0969,27,2,4,27-2-004,,TYC,A,1506,39,75,5,142,108,26,50,3,94,72,RURAL PRINCIPAL ARTERIAL,3031,14,115,75,75,115,115,,2,7051265,2720014
2019,P-27,N,033+0.620,034+0.762,33.607,54.0852,1.148,C000027,N,C000027N,033+0.620,034+0.762,33.607,34.755,54.0852,13,1,19,13-1-019,,TYC,A,1158,4,1,7,123,70,3,1,6,106,60,RURAL MINOR ARTERIAL,4038,26,157,54,54,79,79,,2,7095639,7145800
2019,U-1209,N,002+0.385,002+0.727,2.385,3.8383,0.342,C001209,N,C001209N,002+0.385,002+0.727,2.385,2.727,3.8383,16,3B,67,16-3B-067,,TYC,E,8267,17,4,46,138,13,2,0,6,17,2,URBAN MINOR ARTERIAL,8033,10,115,64,64,85,85,,2,7021574,7145942
2019,U-7401,N,000+0.000,000+0.243,0.0,0.0,0.243,C007401,N,C007401N,000+0.000,000+0.243,0.0,0.243,0.0,34,2A,18,34-2A-018,,TYC,A,2491,0,4,4,20,2,0,2,2,8,1,URBAN COLLECTOR,9082,22,127,6,6,8,8,,2,3440000,3440001
2019,U-1001,N,000+0.000,000+0.123,0.0,0.0,0.123,C001001,N,C001001N,000+0.000,000+0.123,0.0,0.123,0.0,56,4A,139,56-4A-139,,TYC,A,10538,15,0,0,128,19,1,0,0,12,2,URBAN MINOR ARTERIAL,8009,35,108,39,39,53,53,,2,5640000,7020647
2019,L-32-829,N,001+0.315,001+0.929,1.315,2.1163,0.614,C006222,W,C006222W,001+0.315,001+0.929,1.315,1.929,2.1163,32,3A,315,32-3A-315,,TYC,E,5887,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,6321,7026219
2019,S-201,E,011+0.000,020+0.253,11.011,17.7205,9.247,C000201,E,C000201E,011+0.000,020+0.253,11.011,20.258,17.7205,42,1,4,42-1-004,,TYC,E,45,2,0,0,25,21,44,0,0,556,467,RURAL MAJOR COLLECTOR,5001,10,291,13,13,20,20,,2,7052022,4230001
2019,U-1821,N,000+0.607,001+0.217,0.607,0.9769,0.61,C001821,N,C001821N,000+0.607,001+0.217,0.607,1.217,0.9769,47,1C,93,47-1C-093,,TYC,E,4816,0,10,4,193,13,0,2,1,40,3,URBAN COLLECTOR,8150,10,122,50,50,69,69,,2,871,115
2019,U-5816,E,000+0.000,000+0.132,0.0,0.0,0.132,C005816,E,C005816E,000+0.000,000+0.132,0.0,0.132,0.0,25,7C,73,25-7C-073,,TYC,A,5646,14,4,40,36,9,2,1,7,6,2,URBAN MINOR ARTERIAL,8084,10,115,30,30,37,37,,2,2540014,2540053
2019,S-441,N,000+0.000,002+0.989,0.0,0.0,2.776,C000441,N,C000441N,000+0.000,002+0.989,0.0,2.776,0.0,47,1,4,47-1-004,,TYC,E,670,5,0,3,19,6,7,0,4,28,9,RURAL MAJOR COLLECTOR,5277,10,136,6,6,9,9,,2,4710013,7061128
2019,N-14,E,123+0.510,129+0.552,22.55,36.2907,6.05,C000014,E,C000014E,123+0.510,129+0.552,123.574,129.624,198.8731,19,2,2,19-2-002,,TYC,E,1785,34,38,15,357,282,19,21,8,200,158,RURAL PRINCIPAL ARTERIAL,3044,13,139,156,156,233,233,,2,7046807,7027201
2019,N-103,E,000+0.000,000+0.230,0.0,0.0,0.23,C005210,E,C005210E,000+0.000,000+0.230,0.0,0.23,0.0,7,2A,84,07-2A-084,,TYC,A,11486,95,40,67,835,480,8,3,6,73,42,URBAN PRINCIPAL ARTERIAL,7075,10,99,352,352,511,511,,4,710013,740051
2019,P-2,E,083+0.041,083+0.462,76.259,122.727,0.421,C000002,E,C000002E,083+0.041,083+0.462,82.616,83.037,132.9576,13,1,17,13-1-017,,TYC,A,2625,8,13,11,112,82,3,5,4,43,31,RURAL MINOR ARTERIAL,4002,10,125,59,59,90,90,,2,1320006,7145760
2019,L-8-1523,N,000+0.000,000+0.672,0.0,0.0,0.672,C003194,N,C003194N,000+0.000,000+0.672,0.0,0.672,0.0,8,5,29,08-5-029,,TYC,E,717,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7031535,7040465
2019,P-47,E,000+0.000,001+0.723,0.0,0.0,1.773,C000047,E,C000047E,000+0.000,001+0.723,0.0,1.773,0.0,12,1B,5,12-1B-005,,TYC,A,1571,5,0,10,46,20,3,15,6,29,13,RURAL MINOR ARTERIAL,4069,10,119,20,20,27,27,,2,1220003,1018
2019,N-7,N,092+0.022,092+0.289,91.837,147.7973,0.267,C000007,N,C000007N,092+0.022,092+0.289,91.837,92.104,147.7973,32,3A,23,32-3A-023,,TYC,E,31163,77,15,165,302,74,2,0,5,10,2,URBAN PRINCIPAL ARTERIAL,7020,10,95,188,188,243,243,,4,7145773,3220010
2019,U-6715,E,001+0.548,002+0.148,1.548,2.4913,0.6,C006715,E,C006715E,001+0.548,002+0.148,1.548,2.148,2.4913,15,7B,60,15-7B-060,,TYC,A,3418,19,8,7,69,5,6,2,2,20,1,URBAN COLLECTOR,9055,10,118,25,25,35,35,,2,1540053,1530009
2019,S-221,E,008+0.744,016+0.513,8.926,14.365,7.975,C000221,E,C000221E,008+0.744,016+0.513,8.926,16.901,14.365,50,4,5,50-4-005,,TYC,A,178,1,1,0,27,13,6,6,0,152,73,RURAL MAJOR COLLECTOR,5032,10,155,8,8,12,12,,2,7061948,7061973
2019,S-529,S,001+0.964,009+0.980,1.958,3.1511,8.001,C000529,S,C000529S,001+0.964,009+0.980,1.958,9.959,3.1511,3,3,7,03-3-007,,TYC,E,63,2,0,0,3,1,32,0,0,48,16,RURAL MAJOR COLLECTOR,5343,10,145,0,0,0,0,,2,7038159,330020
2019,I-90,E,332+0.970,337+0.888,330.804,532.3774,4.948,C000090,E,C000090E,332+0.970,337+0.888,330.804,335.752,532.3774,34,2A,3,34-2A-003,,TYC,A,12956,38,320,79,2043,1864,3,25,6,158,144,URBAN INTERSTATE,2012,18,105,1129,1129,1684,1684,,4,3410003,3410004
2019,S-360,W,000+0.335,001+0.802,0.335,0.5391,1.48,C000360,W,C000360W,000+0.335,001+0.802,0.335,1.815,0.5391,30,3,20,30-3-020,,TYC,E,462,1,0,3,11,8,2,0,6,24,17,RURAL MAJOR COLLECTOR,5216,10,141,6,6,9,9,,2,7028087,7052834
2019,N-61,N,002+0.966,009+0.767,2.514,4.0459,6.797,C000061,N,C000061N,002+0.966,009+0.767,2.514,9.311,4.0459,33,1,1,33-1-001,,TYC,E,1361,5,38,9,121,99,4,28,7,89,73,RURAL PRINCIPAL ARTERIAL,3076,10,132,55,55,81,81,,2,3195,7054311
2019,S-282,S,000+0.000,000+0.170,0.0,0.0,0.17,C000282,S,C000282S,000+0.000,000+0.170,0.0,0.17,0.0,22,2,21,22-2-021,,TYC,E,5016,3,20,6,140,42,1,4,1,28,8,RURAL MAJOR COLLECTOR,5128,10,111,39,39,55,55,,2,2210009,2230001
2019,N-1,E,280+0.772,284+0.917,280.646,451.656,4.15,C000001,E,C000001E,280+0.772,284+0.917,280.646,284.796,451.656,51,3,6,51-3-006,,TYC,A,887,7,51,6,265,164,8,57,7,299,185,RURAL PRINCIPAL ARTERIAL,3008,10,118,116,116,172,172,,2,7035711,5120005
2019,N-53,N,001+0.583,001+0.730,1.583,2.5476,0.147,C000053,N,C000053N,001+0.583,001+0.730,1.583,1.73,2.5476,56,4A,26,56-4A-026,,TYC,E,18728,62,30,125,238,34,3,2,7,13,2,URBAN PRINCIPAL ARTERIAL,7041,10,101,140,140,181,181,,4,5620025,5620026
2019,L-5-303,N,037+0.703,045+0.899,29.893,48.1081,8.196,C002302,N,C002302N,037+0.703,045+0.899,37.703,45.899,60.6771,5,3,33,05-3-033,,TYC,E,120,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7037783,7039006
2019,P-58,N,000+0.000,002+0.550,0.0,0.0,2.467,C000058,N,C000058N,000+0.000,002+0.550,0.0,2.467,0.0,18,4,8,18-4-008,,TYC,A,1273,26,75,3,41,9,20,59,2,32,7,RECREATIONAL,4128,10,170,11,11,15,15,,2,1820002,7046604
2019,L-7-428,E,000+0.000,018+0.555,0.0,0.0,18.555,C007428,N,C007428N,000+0.000,018+0.555,0.0,18.555,0.0,30,1,5,30-1-005,,TYC,E,30,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,730010,7039837
2019,P-29,N,033+0.476,034+0.222,33.443,53.8213,0.75,C000029,N,C000029N,033+0.476,034+0.222,33.443,34.193,53.8213,29,3,11,29-3-011,,TYC,A,2309,8,35,10,139,75,3,15,4,60,32,RURAL MINOR ARTERIAL,4043,10,129,52,52,73,73,,2,7035713,2920017
2019,N-113,E,003+0.613,003+0.901,3.613,5.8146,0.288,C001020,E,C001020E,003+0.613,003+0.901,3.613,3.901,5.8146,56,4A,233,56-4A-233,,TYC,E,8021,114,26,55,366,63,14,3,7,46,8,URBAN PRINCIPAL ARTERIAL,7062,10,112,130,130,181,181,Y,3,5620023,7020406
2019,U-6703,S,000+0.000,000+0.259,0.0,0.0,0.259,C006703,S,C006703S,000+0.000,000+0.259,0.0,0.259,0.0,15,7B,41,15-7B-041,,TYC,A,1860,2,2,4,20,2,1,1,2,11,1,URBAN COLLECTOR,9050,12,128,6,6,8,8,,2,1520042,7033188
2019,P-80,S,061+0.328,065+0.628,61.217,98.5192,4.292,C000080,S,C000080S,061+0.328,065+0.628,61.217,65.509,98.5192,23,2,2,23-2-002,,TYC,E,378,1,2,3,71,58,3,5,8,188,153,RURAL MINOR ARTERIAL,4093,10,139,38,38,56,56,,2,7049055,7049019
2019,S-308,E,008+0.783,014+0.265,8.882,14.2942,5.501,C000308,E,C000308E,008+0.783,014+0.265,8.882,14.383,14.2942,5,3,10,05-3-010,,TYC,E,834,18,0,5,24,11,22,0,6,29,13,RURAL MAJOR COLLECTOR,5158,10,127,9,9,12,12,,2,7091157,520018
2019,S-253,N,040+0.702,045+0.574,41.085,66.1199,4.823,C000253,N,C000253N,040+0.702,045+0.574,41.085,45.908,66.1199,28,5,4,28-5-004,,TYC,A,309,1,0,0,29,25,3,0,0,94,81,RURAL MAJOR COLLECTOR,5093,35,151,13,13,19,19,,2,7051729,7051748
2019,I-15,N,321+0.056,328+0.141,319.467,514.1323,6.661,C000015,N,C000015N,321+0.056,328+0.141,319.467,326.128,514.1323,37,4,1,37-4-001,,TYC,A,3772,27,105,25,907,776,7,28,7,240,206,RURAL INTERSTATE,1016,10,131,461,461,675,675,,4,5010003,3710001
2019,N-105,E,000+0.000,000+0.530,0.0,0.0,0.53,C005250,E,C005250E,000+0.000,000+0.530,0.0,0.53,0.0,7,2A,177,07-2A-177,,TYC,E,6245,0,15,38,324,132,0,2,6,52,21,URBAN PRINCIPAL ARTERIAL,9032,10,139,49,49,54,54,,4,740027,740173
2019,N-1,E,144+0.477,146+0.840,144.705,232.8801,2.369,C000001,E,C000001E,144+0.477,146+0.840,144.705,147.074,232.8801,15,4A,5,15-4A-005,,TYC,A,7990,21,478,23,342,129,3,60,3,43,16,RECREATIONAL,3086,14,169,113,113,154,154,,4,7044412,7044036
2019,L-25-900,N,000+0.000,000+0.113,0.0,0.0,0.113,C004328,N,C004328N,000+0.000,000+0.113,0.0,0.113,0.0,25,7C,184,25-7C-184,,TYC,A,2339,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7032662,7042450
2019,U-8113,N,000+0.375,000+0.526,0.375,0.6035,0.151,C008113,N,C008113N,000+0.375,000+0.526,0.375,0.526,0.6035,32,3A,214,32-3A-214,,TYC,A,12650,67,17,69,140,26,5,1,5,11,2,URBAN MINOR ARTERIAL,8127,10,103,84,84,107,107,,4,3240044,3240060
2019,N-5,N,046+0.686,046+0.869,46.362,74.6124,0.183,C000005,N,C000005N,046+0.686,046+0.869,46.362,46.545,74.6124,24,3,15,24-3-015,,TYC,E,13922,74,204,59,597,408,5,15,4,43,29,RURAL PRINCIPAL ARTERIAL,3027,13,99,300,300,434,434,,2,7035440,7035437
2019,P-25,N,007+0.341,023+0.887,7.098,11.4231,16.609,C000025,N,C000025N,007+0.341,023+0.887,7.098,23.707,11.4231,28,4,5,28-4-005,,TYC,A,662,5,16,2,127,97,8,24,3,192,147,RURAL MINOR ARTERIAL,4035,23,133,59,59,89,89,,2,7051925,2820002
2019,U-1035,W,000+0.091,000+0.215,0.091,0.1465,0.124,C001035,W,C001035W,000+0.091,000+0.215,0.091,0.215,0.1465,56,4A,67,56-4A-067,,TYC,E,10965,28,11,170,196,35,3,1,16,18,3,URBAN PRINCIPAL ARTERIAL,7132,10,107,127,127,166,166,,2,5640035,5640033
2019,U-6906,W,000+0.214,000+0.891,0.214,0.3444,0.677,C006906,W,C006906W,000+0.214,000+0.891,0.214,0.891,0.3444,56,4B,36,56-4B-036,,TYC,A,1071,8,4,7,29,4,7,4,7,27,4,URBAN COLLECTOR,9071,11,121,13,13,17,17,,2,5640177,7146008
2019,S-574,N,003+0.728,006+0.260,3.726,5.9964,2.531,C000574,N,C000574N,003+0.728,006+0.260,3.726,6.257,5.9964,32,3,27,32-3-027,,TYC,A,1035,3,12,4,44,32,3,12,4,43,31,RURAL MAJOR COLLECTOR,5315,10,134,27,27,38,38,,2,7076740,7053550
2019,L-32-4570,N,000+0.000,000+0.501,0.0,0.0,0.501,C006068,N,C006068N,000+0.000,000+0.501,0.0,0.501,0.0,32,3A,285,32-3A-285,,TYC,E,746,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7034389,7026065
2019,N-99,N,000+0.000,000+0.862,0.0,0.0,0.862,C000099,N,C000099N,000+0.000,000+0.862,0.0,0.862,0.0,36,3,19,36-3-019,,TYC,A,667,2,5,0,21,18,3,7,0,31,27,RURAL PRINCIPAL ARTERIAL,3084,10,140,11,11,17,17,,2,3620005,7055682
2019,U-1804,W,000+0.485,001+0.138,0.485,0.7805,0.653,C001804,W,C001804W,000+0.485,001+0.138,0.485,1.138,0.7805,47,1C,37,47-1C-037,,TYC,A,3963,8,2,32,87,12,2,1,8,22,3,URBAN COLLECTOR,9013,10,100,41,41,55,55,,2,4740002,120007
2019,S-405,N,028+0.386,028+0.676,28.081,45.192,0.29,C000405,N,C000405N,028+0.386,028+0.676,28.081,28.371,45.192,43,5,18,43-5-018,,TYC,A,289,1,0,2,19,9,3,0,7,66,31,RURAL MAJOR COLLECTOR,5184,10,113,7,7,9,9,,2,7145885,4320022
2019,P-80,S,009+0.979,020+0.528,9.922,15.9679,10.57,C000080,S,C000080S,009+0.979,020+0.528,9.922,20.492,15.9679,8,5,9,08-5-009,,TYC,E,557,5,2,4,100,78,9,4,7,180,140,RURAL MINOR ARTERIAL,4092,10,104,48,48,70,70,,2,7040482,7040404
2019,U-5807,N,002+0.014,002+0.760,0.413,0.6647,0.746,C005807,N,C005807N,002+0.014,002+0.760,2.014,2.76,3.2412,25,7C,49,25-7C-049,,TYC,E,10808,36,33,17,521,184,3,3,2,48,17,URBAN MINOR ARTERIAL,8077,14,105,218,218,311,311,,2,2540017,2540003
2019,P-14,E,042+0.684,043+0.780,42.669,68.6691,1.099,C000014,E,C000014E,042+0.684,043+0.780,42.669,43.768,68.6691,30,3,18,30-3-018,,TYC,A,1035,20,17,5,73,56,19,16,5,71,54,RURAL MINOR ARTERIAL,4017,10,128,37,37,54,54,,2,7145785,7056551
2019,U-5204,E,000+0.000,000+0.383,0.0,0.0,0.383,C005204,E,C005204E,000+0.000,000+0.383,0.0,0.383,0.0,7,2A,49,07-2A-049,,TYC,E,4987,0,4,8,92,32,0,1,2,18,6,URBAN COLLECTOR,8045,10,117,37,37,52,52,,2,740014,1918
2019,N-1,E,612+0.090,612+0.616,611.552,984.1975,0.526,C000001,E,C000001E,612+0.090,612+0.616,611.552,612.078,984.1975,43,4,15,43-4-015,,TYC,E,7391,9,17,8,106,66,1,2,1,14,9,RURAL PRINCIPAL ARTERIAL,3020,10,120,48,48,67,67,,2,7035346,7086703
2019,L-6-57,N,000+0.168,001+0.029,0.168,0.2704,0.861,C002926,N,C002926N,000+0.168,001+0.029,0.168,1.029,0.2704,6,1,9,06-1-009,,TYC,E,381,2,0,0,26,11,5,0,0,68,29,URBAN COLLECTOR,9170,10,122,11,11,15,15,,2,9498,7039250
2019,P-39,N,040+0.097,051+0.216,40.078,64.4993,11.085,C000039,N,C000039N,040+0.097,051+0.216,40.078,51.163,64.4993,44,5,6,44-5-006,A-049,TYC,A,898,0,17,0,96,51,0,19,0,107,57,RURAL MINOR ARTERIAL,4059,10,125,12,12,13,13,,2,7059726,4410002
2019,P-6,E,095+0.626,105+0.840,95.617,153.8806,10.197,C000006,E,C000006E,095+0.626,105+0.840,95.617,105.814,153.8806,45,6,3,45-6-003,,TYC,A,1771,23,40,17,155,103,13,23,10,88,58,RURAL MINOR ARTERIAL,4009,10,120,73,73,106,106,,2,4520012,7060211
2019,S-215,W,005+0.462,009+0.055,5.445,8.7629,3.598,C000215,W,C000215W,005+0.462,009+0.055,5.445,9.043,8.7629,51,1,6,51-1-006,,TYC,A,279,2,0,3,52,40,7,0,11,186,143,RURAL MAJOR COLLECTOR,5023,10,159,27,27,40,40,,2,7062703,7062544
2019,S-507,E,000+0.000,000+0.440,0.0,0.0,0.44,C000507,E,C000507E,000+0.000,000+0.440,0.0,0.44,0.0,31,2,15,31-2-015,,TYC,A,642,9,5,1,9,2,14,8,2,14,3,RURAL MAJOR COLLECTOR,5327,10,140,2,2,3,3,,2,3110019,7028365
2019,I-90,E,274+0.794,278+0.299,272.975,439.3107,3.539,C000090,E,C000090E,274+0.794,278+0.299,272.975,276.514,439.3107,4,2,8,04-2-008,,TYC,E,13147,322,320,113,2973,2074,24,24,9,226,158,RURAL INTERSTATE,1034,24,116,1374,1374,2034,2034,,4,410001,1610001
2019,S-342,E,000+0.000,000+0.859,0.0,0.0,0.859,C000342,E,C000342E,000+0.000,000+0.859,0.0,0.859,0.0,2,5,8,02-5-008,,TYC,E,574,8,38,7,26,5,14,66,12,45,9,RECREATIONAL,5199,10,224,6,6,8,8,,2,220001,230009
2019,S-243,E,017+0.652,020+0.661,17.516,28.1893,3.003,C000243,E,C000243E,017+0.652,020+0.661,17.516,20.519,28.1893,36,4,8,36-4-008,,TYC,A,250,1,2,0,31,21,4,8,0,124,84,RURAL MAJOR COLLECTOR,5078,10,172,16,16,23,23,,2,7055529,7055589
2019,S-280,E,000+0.878,000+1.669,0.0,0.0,0.791,C000280,E,C000280E,000+0.878,000+1.669,0.878,1.669,1.413,25,7B,3,25-7B-003,,TYC,E,5185,3,10,12,124,19,1,2,2,24,4,URBAN COLLECTOR,5381,10,123,31,31,42,42,,2,2530008,7050085
2019,N-20,N,055+0.827,060+0.706,55.455,89.2462,4.848,C000020,N,C000020N,055+0.827,060+0.706,55.455,60.303,89.2462,42,2,1,42-2-001,,TYC,A,4753,13,13,48,820,429,3,3,10,173,90,RURAL PRINCIPAL ARTERIAL,4031,32,104,296,296,439,439,,2,7058571,7058519
2019,U-5811,S,000+0.000,000+0.206,0.0,0.0,0.206,C005811,S,C005811S,000+0.000,000+0.206,0.0,0.206,0.0,25,7C,56,25-7C-056,,TYC,E,11093,26,6,49,72,11,2,1,4,6,1,URBAN MINOR ARTERIAL,8081,10,104,47,47,59,59,,4,2520009,2540038
2019,N-50,N,080+0.077,081+0.900,80.311,129.248,1.837,C000050,N,C000050N,080+0.077,081+0.900,80.311,82.148,129.248,16,3A,8,16-3A-008,,TYC,E,17280,25,52,89,983,386,1,3,5,57,22,URBAN PRINCIPAL ARTERIAL,3065,35,124,298,298,422,422,,2,7080579,1620014
2019,L-8-600,E,000+0.000,022+0.533,0.0,0.0,22.533,C008600,N,C008600N,000+0.000,022+0.533,0.0,22.533,0.0,8,2,4,08-2-004,,TYC,E,80,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7040900,7040901
2019,N-57,E,064+0.961,073+0.385,64.697,104.1197,8.386,C000057,E,C000057E,064+0.961,073+0.385,64.697,73.083,104.1197,14,6,3,14-6-003,,TYC,E,2150,12,20,13,205,148,6,9,6,95,69,RURAL PRINCIPAL ARTERIAL,3069,10,121,95,95,143,143,,2,1420009,7145564
2019,U-1217,N,000+0.431,000+0.745,0.431,0.6936,0.314,C001217,N,C001217N,000+0.431,000+0.745,0.431,0.745,0.6936,16,3B,22,16-3B-022,,TYC,E,6430,16,10,32,386,125,2,2,5,60,19,URBAN MINOR ARTERIAL,8154,10,94,163,163,232,232,,2,7069954,1620041
2019,U-7408,W,000+0.452,001+0.861,0.452,0.7274,1.409,C007408,W,C007408W,000+0.452,001+0.861,0.452,1.861,0.7274,34,2A,39,34-2A-039,,TYC,E,4790,18,4,28,222,170,4,1,6,46,35,URBAN MINOR ARTERIAL,8116,17,121,116,116,168,168,,2,7127063,7127126
2019,U-1006,E,000+0.000,000+0.500,0.0,0.0,0.5,C001006,E,C001006E,000+0.000,000+0.500,0.0,0.5,0.0,56,4A,69,56-4A-069,,TYC,E,6518,12,19,36,47,10,2,3,6,7,2,URBAN PRINCIPAL ARTERIAL,7056,10,108,26,26,34,34,,2,5630016,7102733
2019,L-32-4327,N,000+0.983,001+0.180,0.983,1.582,0.197,C006568,N,C006568N,000+0.983,001+0.180,0.983,1.18,1.582,32,3A,131,32-3A-131,,TYC,E,433,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7145844,7026565
2019,S-306,N,000+0.000,000+0.219,0.0,0.0,0.219,C000306,N,C000306N,000+0.000,000+0.219,0.0,0.219,0.0,48,2,20,48-2-020,,TYC,E,2295,6,0,2,89,53,3,0,1,39,23,RURAL MAJOR COLLECTOR,5154,10,139,40,40,60,60,,2,4820006,4830003
2019,S-464,N,000+0.344,000+0.786,0.344,0.5536,0.442,C000464,N,C000464N,000+0.344,000+0.786,0.344,0.786,0.5536,18,4,21,18-4-021,,TYC,E,5649,14,0,35,213,54,2,0,6,38,10,RURAL MAJOR COLLECTOR,5295,10,122,94,94,130,130,,4,7030216,7095048
2019,I-15,N,127+0.940,129+0.473,127.961,205.9333,1.537,C000015,N,C000015N,127+0.940,129+0.473,127.961,129.498,205.9333,47,1C,3,47-1C-003,,TYC,E,13017,35,574,35,2194,1770,3,44,3,169,136,URBAN INTERSTATE,2002,19,96,1093,1093,1625,1625,,4,4710010,4710011
2019,U-5236,W,000+0.818,001+0.136,0.818,1.3164,0.318,C005236,W,C005236W,000+0.818,001+0.136,0.818,1.136,1.3164,7,2A,257,07-2A-257,,TYC,A,2173,0,0,0,101,33,0,0,0,46,15,URBAN MINOR ARTERIAL,8064,10,124,34,34,48,48,Y,2,740114,740139
2019,N-1,E,000+0.000,001+0.894,0.0,0.0,1.9,C000001,E,C000001E,000+0.000,001+0.894,0.0,1.9,0.0,27,3,24,27-3-024,,TYC,A,1639,19,88,5,113,84,12,54,3,69,51,RURAL PRINCIPAL ARTERIAL,3100,10,123,50,50,75,75,,2,2720000,7051149
2019,L-7-2530,N,000+0.000,000+0.460,0.0,0.0,0.46,C003928,N,C003928N,000+0.000,000+0.460,0.0,0.46,0.0,7,2A,131,07-2A-131,,TYC,E,1168,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7023932,7032265
2019,N-4,N,057+0.506,058+0.221,58.457,94.0774,0.7,C000004,N,C000004N,057+0.506,058+0.221,58.457,59.157,94.0774,56,4B,8,56-4B-008,,TYC,A,5951,29,17,25,242,61,5,3,4,41,10,URBAN PRINCIPAL ARTERIAL,7105,10,115,104,104,147,147,,2,7033597,5610003
2019,P-33,N,013+0.638,014+0.024,13.559,21.8211,0.389,C000033,N,C000033N,013+0.638,014+0.024,13.559,13.948,21.8211,27,4,6,27-4-006,,TYC,A,869,12,35,11,76,31,14,40,13,87,36,RURAL MINOR ARTERIAL,4053,10,116,33,33,47,47,,2,2730005,7051245
2019,U-1032,S,000+0.000,000+0.166,0.0,0.0,0.166,C001032,S,C001032S,000+0.000,000+0.166,0.0,0.166,0.0,56,4A,325,56-4A-325,,TYC,A,9412,0,20,36,1391,1209,0,2,4,148,128,URBAN MINOR ARTERIAL,8031,10,97,724,724,1063,1063,,2,5610011,5640140
2019,L-45-780,N,000+0.000,000+0.469,0.0,0.0,0.469,C006853,N,C006853N,000+0.000,000+0.469,0.0,0.469,0.0,45,4,21,45-4-021,,TYC,E,2075,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7035172,7026847
2019,S-237,N,001+0.094,002+0.480,0.0,0.0,1.385,C000237,N,C000237N,001+0.094,002+0.480,1.093,2.478,1.759,14,6A,20,14-6A-020,,TYC,E,94,0,2,1,4,1,0,21,11,43,11,RURAL MAJOR COLLECTOR,5064,12,161,2,2,2,2,,2,1430006,1430007
2019,S-547,E,000+0.000,002+0.778,0.0,0.0,2.774,C000547,E,C000547E,000+0.000,002+0.778,0.0,2.774,0.0,14,3,11,14-3-011,,TYC,E,146,0,0,2,11,7,0,0,14,75,48,RURAL MAJOR COLLECTOR,5357,10,152,5,5,6,6,,2,1420041,7042784
