YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME,SEGMENT_NAME
2023.0,I-15,A,0.262,C000015,A,C000015A,193+0.036,193+0.298,192.654,192.916,25-7C-003,,,E,19202.0,175.0,,39.0,1730.0,1130.0,9.0,,2.0,90.0,59.0,UI,2005.0,29.0,102.0,707.0,707.0,1061.0,1061.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP CEDAR STREET INTERCHANGE, EXIT 193","JCT OFF RAMP CEDAR STREET INTERCHANGE, EXIT 193",1.566,2.218,C000015_193+0.036_193+0.298_I-15,,I-15,Interstate,1,4,LEWIS AND CLARK,4.0,5030.924,0.8,24002.5,6288.655,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,0.342,C000015,A,C000015A,193+0.298,193+0.639,192.916,193.257,25-7C-003,,,E,18125.25,175.0,,39.0,1730.0,1130.0,9.0,,2.0,90.0,59.0,UI,2005.0,29.0,102.0,707.0,707.0,1061.0,1061.0,,3.0,,LEWIS AND CLARK,,BEGIN 3 LANES,1.566,2.218,C000015_193+0.298_193+0.639_I-15,,I-15,Interstate,4,7,LEWIS AND CLARK,7.0,6198.8355,1.4,12946.607142857143,4427.739642857143,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,0.355,C000015,A,C000015A,193+0.639,194+0.022,193.257,193.612,25-7B-087,,,A,16425.75,30.0,,43.0,1518.0,1082.0,2.0,,3.0,122.0,87.0,UI,1011.0,17.0,97.0,714.0,714.0,1096.0,1096.0,,3.0,,LEWIS AND CLARK,"JCT OFF RAMP CUSTER AVE INTERCHANGE, EXIT 194","JCT OFF RAMP CUSTER AVE INTERCHANGE, EXIT 194",2.527,6.498,C000015_193+0.639_194+0.022_I-15,,I-15,Interstate,4,13,LEWIS AND CLARK,13.0,5831.14125,2.6,6317.596153846153,2242.746634615384,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,5.888,C000015,A,C000015A,194+0.022,199+0.908,193.612,199.501,25-7B-087,,,A,11974.75,30.0,,43.0,1518.0,1082.0,2.0,,3.0,122.0,87.0,UI,1011.0,17.0,97.0,714.0,714.0,1096.0,1096.0,,2.0,,LEWIS AND CLARK,,BEGIN 2 LANES,2.527,6.498,C000015_194+0.022_199+0.908_I-15,,I-15,Interstate,4,100,LEWIS AND CLARK,100.0,70507.328,20.0,598.7375,3525.3664,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,8.922,C000015,A,C000015A,199+0.908,208+0.822,199.501,208.422,25-7A-001,,,E,4741.0,30.0,,43.0,1518.0,1082.0,6.0,,9.0,320.0,228.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP LINCOLN RD INTERCHANGE, EXIT 200","JCT OFF RAMP LINCOLN RD INTERCHANGE, EXIT 200",4.762,13.379,C000015_199+0.908_208+0.822_I-15,,I-15,Interstate,1,82,LEWIS AND CLARK,82.0,42299.202000000005,16.4,289.0853658536586,2579.219634146342,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,7.485,C000015,A,C000015A,208+0.822,216+0.293,208.422,215.907,25-7-001,,,A,4806.0,30.0,,43.0,1518.0,1082.0,6.0,,9.0,316.0,225.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP GATES OF THE MTS INTERCHANGE, EXIT 209","JCT OFF RAMP GATES OF THE MTS INTERCHANGE, EXIT 209",2.527,6.498,C000015_208+0.822_216+0.293_I-15,,I-15,Interstate,1,54,LEWIS AND CLARK,54.0,35972.91,10.8,444.99999999999994,3330.8250000000003,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,2.681,C000015,A,C000015A,216+0.293,218+0.976,215.907,218.588,25-7-001,,,A,4528.0,30.0,,43.0,1518.0,1082.0,6.0,,9.0,316.0,225.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP SIEBEN INTERCHANGE, EXIT 216","JCT OFF RAMP SIEBEN INTERCHANGE, EXIT 216",2.527,6.498,C000015_216+0.293_218+0.976_I-15,,I-15,Interstate,4,39,LEWIS AND CLARK,39.0,12139.568,7.8,580.5128205128206,1556.354871794872,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,7.715,C000015,A,C000015A,218+0.976,226+0.569,218.588,226.302,25-5-001,,,E,5109.0,30.0,,43.0,1518.0,1082.0,6.0,,8.0,297.0,212.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP SPRING CREEK INTERCHANGE, EXIT 219","JCT OFF RAMP SPRING CREEK INTERCHANGE, EXIT 219",2.527,6.498,C000015_218+0.976_226+0.569_I-15,,I-15,Interstate,1,76,LEWIS AND CLARK,76.0,39415.935,15.2,336.1184210526316,2593.1536184210527,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,1.692,C000015,A,C000015A,226+0.569,228+0.271,226.302,227.994,25-5-001,,,E,4710.25,30.0,,43.0,1518.0,1082.0,6.0,,8.0,297.0,212.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP WOLF CREEK INTERCHANGE, EXIT 226","JCT OFF RAMP WOLF CREEK INTERCHANGE, EXIT 226",2.527,6.498,C000015_226+0.569_228+0.271_I-15,,I-15,Interstate,4,22,LEWIS AND CLARK,22.0,7969.743,4.4,1070.5113636363635,1811.305227272727,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,5.669,C000015,A,C000015A,228+0.271,233+0.922,227.994,233.664,W-125,Yes,,A,4290.0,17.0,,44.0,962.0,707.0,4.0,,10.0,224.0,165.0,RURAL INNER INTERSTATE,1012.0,13.0,120.0,536.0,536.0,831.0,831.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP AUGUSTA INTERCHANGE, EXIT 228","JCT OFF RAMP AUGUSTA INTERCHANGE, EXIT 228",12.917,8.333,C000015_228+0.271_233+0.922_I-15,,I-15,Interstate,1,64,LEWIS AND CLARK,64.0,24320.01,12.8,335.15625,1900.00078125,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,6.085,C000015,A,C000015A,233+0.922,239+0.969,233.664,239.749,25-5-003,,,A,4401.0,17.0,,44.0,962.0,707.0,4.0,,10.0,219.0,161.0,RURAL INNER INTERSTATE,1012.0,13.0,120.0,491.0,491.0,752.0,752.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP CRAIG INTERCHANGE, EXIT 234","JCT OFF RAMP CRAIG INTERCHANGE, EXIT 234",12.917,8.333,C000015_233+0.922_239+0.969_I-15,,I-15,Interstate,1,55,LEWIS AND CLARK,55.0,26780.085,11.0,400.09090909090907,2434.5531818181817,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,0.09,C000015,A,C000015A,239+0.969,240+0.055,239.749,239.838,25-5-003,,,A,4332.25,17.0,,44.0,962.0,707.0,4.0,,10.0,219.0,161.0,RURAL INNER INTERSTATE,1012.0,13.0,120.0,491.0,491.0,752.0,752.0,,2.0,,CASCADE,,,12.917,8.333,C000015_239+0.969_240+0.055_I-15,,I-15,Interstate,4,2,CASCADE,2.0,389.9025,0.4,10830.625,974.75625,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,3.724,C000015,A,C000015A,240+0.055,243+0.758,239.838,243.562,25-5-003,,,A,4332.25,17.0,,44.0,962.0,707.0,4.0,,10.0,219.0,161.0,RURAL INNER INTERSTATE,1012.0,13.0,120.0,491.0,491.0,752.0,752.0,,2.0,,CASCADE,"JCT OFF RAMP DEARBORN INTERCHANGE, EXIT 240","JCT OFF RAMP DEARBORN INTERCHANGE, EXIT 240",12.917,8.333,C000015_240+0.055_243+0.758_I-15,,I-15,Interstate,4,64,CASCADE,64.0,16133.299,12.8,338.45703125,1260.413984375,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,3.336,C000015,A,C000015A,243+0.758,247+0.093,243.562,246.898,25-5-003,,,A,4332.25,17.0,,44.0,962.0,707.0,4.0,,10.0,219.0,161.0,RURAL INNER INTERSTATE,1012.0,13.0,120.0,491.0,491.0,752.0,752.0,,2.0,,CASCADE,"JCT OFF RAMP CANYON INTERCHANGE, EXIT 244","JCT OFF RAMP CANYON INTERCHANGE, EXIT 244",12.917,8.333,C000015_243+0.758_247+0.093_I-15,,I-15,Interstate,4,59,CASCADE,59.0,14452.386,11.8,367.1398305084746,1224.778474576271,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,2.767,C000015,A,C000015A,247+0.093,250+0.187,246.898,249.665,07-3-005,,,E,4435.0,17.0,,44.0,962.0,707.0,4.0,,10.0,217.0,159.0,RURAL INNER INTERSTATE,1012.0,13.0,120.0,491.0,491.0,752.0,752.0,,2.0,,CASCADE,"JCT OFF RAMP HARDY CREEK INTERCHANGE, EXIT 247","JCT OFF RAMP HARDY CREEK INTERCHANGE, EXIT 247",3.398,17.476,C000015_247+0.093_250+0.187_I-15,,I-15,Interstate,1,49,CASCADE,49.0,12271.645,9.8,452.55102040816325,1252.2086734693878,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,4.537,C000015,A,C000015A,250+0.187,254+0.724,249.665,254.202,07-3-005,,,E,4384.25,17.0,,44.0,962.0,707.0,4.0,,10.0,217.0,159.0,RURAL INNER INTERSTATE,1012.0,13.0,120.0,491.0,491.0,752.0,752.0,,2.0,,CASCADE,"JCT OFF RAMP TINTINGER INTERCHANGE, EXIT 250","JCT OFF RAMP TINTINGER INTERCHANGE, EXIT 250",3.398,17.476,C000015_250+0.187_254+0.724_I-15,,I-15,Interstate,4,83,CASCADE,83.0,19891.34225,16.6,264.1114457831325,1198.273629518072,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,1.416,C000015,A,C000015A,254+0.724,256+0.154,254.202,255.619,07-3-003,,,E,4379.0,17.0,,44.0,962.0,707.0,4.0,,10.0,220.0,161.0,RURAL INNER INTERSTATE,1012.0,13.0,120.0,491.0,491.0,752.0,752.0,,2.0,,CASCADE,"JCT OFF RAMP S CASCADE INTERCHANGE, EXIT 254","JCT OFF RAMP S CASCADE INTERCHANGE, EXIT 254",12.917,8.333,C000015_254+0.724_256+0.154_I-15,,I-15,Interstate,1,14,CASCADE,14.0,6200.664,2.8,1563.9285714285716,2214.522857142857,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,14.009,C000015,A,C000015A,256+0.154,270+0.161,255.619,269.628,07-3-002,,,E,4910.0,38.0,,46.0,888.0,764.0,8.0,,9.0,181.0,156.0,RURAL INNER INTERSTATE,1013.0,10.0,93.0,504.0,504.0,764.0,764.0,,2.0,,CASCADE,"JCT OFF RAMP N CASCADE INTERCHANGE, EXIT 256","JCT OFF RAMP N CASCADE INTERCHANGE, EXIT 256",1.986,11.552,C000015_256+0.154_270+0.161_I-15,,I-15,Interstate,1,122,CASCADE,122.0,68784.19,24.4,201.22950819672133,2819.024180327869,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,7.392,C000015,A,C000015A,270+0.161,277+0.545,269.628,277.019,07-2A-001,,,E,6289.0,38.0,,46.0,888.0,764.0,6.0,,7.0,141.0,121.0,UI,1013.0,10.0,93.0,506.0,506.0,765.0,765.0,,2.0,,CASCADE,"JCT OFF RAMP ULM INTERCHANGE, EXIT 270","JCT OFF RAMP ULM INTERCHANGE, EXIT 270",1.986,11.552,C000015_270+0.161_277+0.545_I-15,,I-15,Interstate,1,81,CASCADE,81.0,46488.288,16.2,388.2098765432099,2869.6474074074076,,I-15,I-15_I-15_I-15_I-15_Helena_Great-Falls
2023.0,I-15,A,1.202,C000015,A,C000015A,277+0.545,278+0.765,277.019,278.222,07-2A-002,,,E,14191.0,38.0,,46.0,888.0,764.0,3.0,,3.0,63.0,54.0,UI,1013.0,10.0,93.0,514.0,514.0,772.0,772.0,,2.0,,CASCADE,"JCT OFF RAMP GORE HILL INTERCHANGE, EXIT 277","JCT OFF RAMP GORE HILL INTERCHANGE, EXIT 277",1.986,11.552,C000015_277+0.545_278+0.765_I-15,,I-15,Interstate,1,31,CASCADE,31.0,17057.582,6.2,2288.8709677419356,2751.222903225806,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,1.534,C000015,A,C000015A,278+0.765,280+0.247,278.222,279.755,07-2A-003,,,E,10507.0,28.0,,44.0,1105.0,985.0,3.0,,4.0,105.0,94.0,UI,2021.0,10.0,105.0,678.0,678.0,1054.0,1054.0,,2.0,,CASCADE,"JCT OFF RAMP 10TH AVE S INTERCHANGE, EXIT 278","JCT OFF RAMP 10TH AVE S INTERCHANGE, EXIT 278",2.17,8.457,C000015_278+0.765_280+0.247_I-15,,I-15,Interstate,1,27,CASCADE,27.0,16117.738,5.4,1945.7407407407409,2984.7662962962963,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,2.522,C000015,A,C000015A,280+0.247,282+0.794,279.755,282.277,07-2A-004,,,A,7121.0,28.0,,44.0,1105.0,985.0,4.0,,6.0,155.0,138.0,UI,2021.0,10.0,105.0,675.0,675.0,1051.0,1051.0,,2.0,,CASCADE,"JCT OFF RAMP CENTRAL AVE INTERCHANGE, EXIT 280","JCT OFF RAMP CENTRAL AVE INTERCHANGE, EXIT 280",2.141,9.48,C000015_280+0.247_282+0.794_I-15,,I-15,Interstate,1,42,CASCADE,42.0,17959.162,8.4,847.7380952380952,2137.995476190476,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,3.451,C000015,A,C000015A,282+0.794,286+0.413,282.277,285.729,07-2A-005,,,A,9962.25,28.0,,44.0,1105.0,985.0,3.0,,4.0,106.0,94.0,UI,2021.0,10.0,105.0,678.0,678.0,1054.0,1054.0,,2.0,,CASCADE,JCT ON RAMP EMERSON INTERCHANGE,JCT ON RAMP EMERSON INTERCHANGE,2.17,8.457,C000015_282+0.794_286+0.413_I-15,,I-15,Interstate,4,73,CASCADE,73.0,34379.72475,14.6,682.3458904109589,2354.775667808219,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,3.959,C000015,A,C000015A,286+0.413,290+0.374,285.729,289.688,A-009,Yes,,A,9109.0,28.0,,44.0,1105.0,985.0,3.0,,5.0,121.0,108.0,UI,2021.0,10.0,105.0,677.0,677.0,1053.0,1053.0,,2.0,,CASCADE,"JCT OFF RAMP MANCHESTER INTERCHANGE, EXIT 286","JCT OFF RAMP MANCHESTER INTERCHANGE, EXIT 286",2.199,7.435,C000015_286+0.413_290+0.374_I-15,,I-15,Interstate,1,39,CASCADE,39.0,36062.531,7.8,1167.820512820513,4623.401410256411,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,7.202,C000015,A,C000015A,290+0.374,297+0.584,289.688,296.889,07-1-006,,,E,4051.0,23.0,,26.0,920.0,841.0,6.0,,6.0,227.0,208.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,552.0,552.0,853.0,853.0,,2.0,,CASCADE,"JCT OFF RAMP VAUGHN INTERCHANGE, EXIT 290","JCT OFF RAMP VAUGHN INTERCHANGE, EXIT 290",3.316,20.09,C000015_290+0.374_297+0.584_I-15,,I-15,Interstate,1,44,CASCADE,44.0,29175.302,8.8,460.34090909090907,3315.375227272727,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,3.826,C000015,A,C000015A,297+0.584,301+0.417,296.889,300.715,07-1-006,,,E,3827.75,23.0,,26.0,920.0,841.0,6.0,,6.0,227.0,208.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,552.0,552.0,853.0,853.0,,2.0,,CASCADE,"JCT OFF RAMP GORDON INTERCHANGE, EXIT 297","JCT OFF RAMP GORDON INTERCHANGE, EXIT 297",3.316,20.09,C000015_297+0.584_301+0.417_I-15,,I-15,Interstate,4,17,CASCADE,17.0,14644.9715,3.4,1125.8088235294117,4307.344558823529,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,0.944,C000015,A,C000015A,301+0.417,302+0.356,300.715,301.659,07-1-006,,,E,3827.75,23.0,,26.0,920.0,841.0,6.0,,6.0,227.0,208.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,552.0,552.0,853.0,853.0,,2.0,,TETON,,,3.316,20.09,C000015_301+0.417_302+0.356_I-15,,I-15,Interstate,4,3,TETON,3.0,3613.396,0.6,6379.583333333334,6022.326666666667,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,10.14,C000015,A,C000015A,302+0.356,313+0.018,301.659,311.799,50-4-001,,,A,3937.0,23.0,,26.0,920.0,841.0,6.0,,7.0,234.0,214.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,551.0,551.0,853.0,853.0,,2.0,,TETON,"JCT OFF RAMP POWER INTERCHANGE, EXIT 302","JCT OFF RAMP POWER INTERCHANGE, EXIT 302",3.316,20.09,C000015_302+0.356_313+0.018_I-15,,I-15,Interstate,1,34,TETON,34.0,39921.18,6.8,578.9705882352941,5870.761764705882,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,7.8,C000015,A,C000015A,313+0.018,320+0.827,311.799,319.599,50-4-002,,,E,3405.0,23.0,,26.0,920.0,841.0,7.0,,8.0,270.0,247.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,551.0,551.0,853.0,853.0,,2.0,,TETON,"JCT OFF RAMP DUTTON INTERCHANGE, EXIT 313","JCT OFF RAMP DUTTON INTERCHANGE, EXIT 313",4.217,20.181,C000015_313+0.018_320+0.827_I-15,,I-15,Interstate,1,54,TETON,54.0,26559.0,10.8,315.27777777777777,2459.1666666666665,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,2.465,C000015,A,C000015A,320+0.827,323+0.685,319.599,322.064,37-4-001,,,E,3451.0,23.0,,26.0,920.0,841.0,7.0,,8.0,267.0,244.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,551.0,551.0,853.0,853.0,,2.0,,TETON,"JCT OFF RAMP COLLINS ROAD INTERCHANGE, EXIT 321","JCT OFF RAMP COLLINS ROAD INTERCHANGE, EXIT 321",3.316,20.09,C000015_320+0.827_323+0.685_I-15,,I-15,Interstate,1,7,TETON,7.0,8506.715,1.4,2465.0,6076.225,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,4.161,C000015,A,C000015A,323+0.685,327+0.851,322.064,326.225,37-4-001,,,E,3592.25,23.0,,26.0,920.0,841.0,7.0,,8.0,267.0,244.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,551.0,551.0,853.0,853.0,,2.0,,PONDERA,,,3.316,20.09,C000015_323+0.685_327+0.851_I-15,,I-15,Interstate,4,8,PONDERA,8.0,14947.352249999998,1.6,2245.15625,9342.095156249998,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,7.427,C000015,A,C000015A,327+0.851,335+0.280,326.225,333.653,37-4-002,,,E,3248.0,23.0,,26.0,920.0,841.0,7.0,,8.0,283.0,259.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,551.0,551.0,853.0,853.0,,2.0,,PONDERA,"JCT OFF RAMP BRADY INTERCHANGE, EXIT 328","JCT OFF RAMP BRADY INTERCHANGE, EXIT 328",3.316,20.09,C000015_327+0.851_335+0.280_I-15,,I-15,Interstate,1,29,PONDERA,29.0,24122.895999999997,5.8,560.0,4159.12,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,3.74,C000015,A,C000015A,335+0.280,339+0.028,333.653,337.392,37-3-001,,,E,2960.0,23.0,,26.0,920.0,841.0,8.0,,9.0,311.0,284.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,550.0,550.0,852.0,852.0,,2.0,,PONDERA,"JCT OFF RAMP MIDWAY ROAD INTERCHANGE, EXIT 335","JCT OFF RAMP MIDWAY ROAD INTERCHANGE, EXIT 335",2.414,20.0,C000015_335+0.280_339+0.028_I-15,,I-15,Interstate,1,27,PONDERA,27.0,11070.4,5.4,548.1481481481482,2050.0740740740744,,I-15,I-15_I-15_I-15_I-15_Great-Falls_Conrad
2023.0,I-15,A,5.965,C000015,A,C000015A,339+0.028,344+0.994,337.392,343.357,37-3-002,,,E,3454.0,23.0,,26.0,920.0,841.0,7.0,,8.0,266.0,243.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,551.0,551.0,853.0,853.0,,2.0,,PONDERA,"JCT OFF RAMP CONRAD INTERCHANGE, EXIT 339","JCT OFF RAMP CONRAD INTERCHANGE, EXIT 339",3.316,20.09,C000015_339+0.028_344+0.994_I-15,,I-15,Interstate,1,46,PONDERA,46.0,20603.11,9.2,375.4347826086957,2239.4684782608697,,I-15,I-15_I-15_I-15_I-15_Conrad_Shelby
2023.0,I-15,A,3.022,C000015,A,C000015A,344+0.994,348+0.018,343.357,346.379,37-1-009,,,E,3019.0,23.0,,26.0,920.0,841.0,8.0,,9.0,305.0,279.0,RURAL OUTER INTERSTATE,1016.0,10.0,106.0,550.0,550.0,853.0,853.0,,2.0,,PONDERA,"JCT OFF RAMP LEDGER RD INTERCHANGE, EXIT 345","JCT OFF RAMP LEDGER RD INTERCHANGE, EXIT 345",3.316,20.09,C000015_344+0.994_348+0.018_I-15,,I-15,Interstate,1,25,PONDERA,25.0,9123.418,5.0,603.8,1824.6836,,I-15,I-15_I-15_I-15_I-15_Conrad_Shelby
2023.0,I-15,A,3.916,C000015,A,C000015A,348+0.018,351+0.934,346.379,350.295,37-1-010,,,E,2621.0,16.0,,9.0,1067.0,884.0,6.0,,3.0,407.0,337.0,RURAL OUTER INTERSTATE,1017.0,10.0,103.0,236.0,236.0,284.0,284.0,,2.0,,PONDERA,"JCT OFF RAMP VALIER INTERCHANGE, EXIT 348","JCT OFF RAMP VALIER INTERCHANGE, EXIT 348",0.709,21.986,C000015_348+0.018_351+0.934_I-15,,I-15,Interstate,1,32,PONDERA,32.0,10263.836,6.4,409.53125,1603.7243749999998,,I-15,I-15_I-15_I-15_I-15_Conrad_Shelby
2023.0,I-15,A,2.396,C000015,A,C000015A,351+0.934,354+0.321,350.295,352.691,37-1-010,,,E,2599.75,16.0,,9.0,1067.0,884.0,6.0,,3.0,407.0,337.0,RURAL OUTER INTERSTATE,1017.0,10.0,103.0,236.0,236.0,284.0,284.0,,2.0,,PONDERA,"JCT OFF RAMP BULLHEAD RD INTERCHANGE, EXIT 352","JCT OFF RAMP BULLHEAD RD INTERCHANGE, EXIT 352",0.709,21.986,C000015_351+0.934_354+0.321_I-15,,I-15,Interstate,4,14,PONDERA,14.0,6229.001,2.8,928.4821428571428,2224.6432142857143,,I-15,I-15_I-15_I-15_I-15_Conrad_Shelby
2023.0,I-15,A,4.27,C000015,A,C000015A,354+0.321,358+0.570,352.691,356.96,37-1-010,,,E,2599.75,16.0,,9.0,1067.0,884.0,6.0,,3.0,407.0,337.0,RURAL OUTER INTERSTATE,1017.0,10.0,103.0,236.0,236.0,284.0,284.0,,2.0,,TOOLE,,,0.709,21.986,C000015_354+0.321_358+0.570_I-15,,I-15,Interstate,4,49,TOOLE,49.0,11100.9325,9.8,265.28061224489795,1132.748214285714,,I-15,I-15_I-15_I-15_I-15_Conrad_Shelby
2023.0,I-15,A,4.516,C000015,A,C000015A,358+0.570,363+0.210,356.96,361.477,A-061,Yes,,A,3040.0,16.0,,9.0,1067.0,884.0,5.0,,3.0,351.0,291.0,RURAL OUTER INTERSTATE,1017.0,10.0,103.0,237.0,237.0,284.0,284.0,,2.0,,TOOLE,"JCT OFF RAMP MARIAS INTERCHANGE, EXIT 358","JCT OFF RAMP MARIAS INTERCHANGE, EXIT 358",0.709,21.986,C000015_358+0.570_363+0.210_I-15,,I-15,Interstate,1,8,TOOLE,8.0,13728.64,1.6,1900.0,8580.4,,I-15,I-15_I-15_I-15_I-15_Conrad_Shelby
2023.0,I-15,A,1.185,C000015,A,C000015A,363+0.210,364+0.397,361.477,362.662,51-3-002,,,E,2041.0,3.0,,10.0,859.0,762.0,1.0,,5.0,421.0,373.0,RURAL OUTER INTERSTATE,1018.0,10.0,109.0,509.0,509.0,794.0,794.0,,2.0,,TOOLE,"JCT OFF RAMP WEST SHELBY INTERCHANGE, EXIT 363","JCT OFF RAMP WEST SHELBY INTERCHANGE, EXIT 363",7.389,28.079,C000015_363+0.210_364+0.397_I-15,,I-15,Interstate,1,4,TOOLE,4.0,2418.585,0.8,2551.25,3023.23125,,I-15,I-15_I-15_I-15_I-15_Conrad_Shelby
2023.0,I-15,A,1.185,C000015,A,C000015A,363+0.210,364+0.397,361.477,362.662,51-3-002,,,E,2041.0,3.0,,10.0,859.0,762.0,1.0,,5.0,421.0,373.0,RURAL OUTER INTERSTATE,1018.0,10.0,109.0,509.0,509.0,794.0,794.0,,2.0,,TOOLE,"JCT OFF RAMP WEST SHELBY INTERCHANGE, EXIT 363","JCT OFF RAMP WEST SHELBY INTERCHANGE, EXIT 363",7.389,28.079,C000015_363+0.210_364+0.397_I-15,,I-15,Interstate,1,4,TOOLE,4.0,2418.585,0.8,2551.25,3023.23125,,I-15,I-15_I-15_I-15_I-15_Shelby_Candian-Border
2023.0,I-15,A,4.6,C000015,A,C000015A,364+0.397,368+0.978,362.662,367.263,51-3-003,,,E,2054.0,3.0,,10.0,859.0,762.0,1.0,,5.0,418.0,371.0,RURAL OUTER INTERSTATE,1018.0,10.0,109.0,509.0,509.0,794.0,794.0,,2.0,,TOOLE,"JCT OFF RAMP NORTH SHELBY INTERCHANGE, EXIT 364","JCT OFF RAMP NORTH SHELBY INTERCHANGE, EXIT 364",7.389,28.079,C000015_364+0.397_368+0.978_I-15,,I-15,Interstate,1,8,TOOLE,8.0,9448.4,1.6,1283.75,5905.249999999999,,I-15,I-15_I-15_I-15_I-15_Shelby_Candian-Border
